order_id,customer_id,order_date,status_final,order_amount_eur,paid_eur,open_amount_eur
4442,128,2025-07-27,Completed,1058.2261598551966,1093.4343931489318,-35.20823329373525
4443,272,2024-11-20,Cancelled,1438.6595949855355,1433.8202787121577,4.83931627337779
4444,357,2025-08-11,Completed,1809.93,1809.93,0.0
4445,893,2025-04-09,Completed,1504.72,1504.72,0.0
4446,34,2025-08-23,Cancelled,1476.6412516090702,1380.540640622107,96.10061098696315
4447,335,2025-05-30,Cancelled,1547.28,1547.28,0.0
4448,829,2025-07-07,Completed,1419.5538515162077,1419.5538515162075,2.2737367544323206e-13
4449,593,2025-05-09,Completed,243.87678437265217,244.54141722170655,-0.6646328490543851
4450,639,2025-10-04,Completed,2041.457586618877,1970.3643911439115,71.09319547496557
4451,984,2025-08-09,Completed,1413.91,1413.91,0.0
4452,524,2025-01-08,Completed,1237.983097521603,0.0,1237.983097521603
4453,308,2025-07-14,Cancelled,874.47,874.47,0.0
4454,207,2025-08-17,Completed,2025.8773982218063,1981.3729977116705,44.50440051013584
4455,302,2025-08-25,Completed,474.95,474.95,0.0
4456,551,2025-08-16,Completed,2276.40383715489,2226.395881006865,50.00795614802519
4457,743,2025-11-18,Cancelled,801.9301895515489,0.0,801.9301895515489
4458,922,2025-09-27,Cancelled,624.54,624.54,0.0
4459,181,2025-05-16,Completed,243.71382957493515,243.71382957493515,0.0
4460,536,2025-03-09,Cancelled,1430.13,1430.13,0.0
4461,268,2025-06-29,Completed,470.6,0.0,470.6
4462,262,2025-09-18,Cancelled,855.1877708233029,855.1877708233029,0.0
4463,899,2025-03-01,Completed,1258.31,1258.31,0.0
4464,497,2025-05-21,Completed,1765.1498981274863,1672.341207831602,92.80869029588416
4465,973,2024-12-04,Cancelled,1029.668605187852,1029.668605187852,0.0
4466,530,2024-12-30,Cancelled,654.566877179753,654.566877179753,0.0
4467,321,2025-08-06,Completed,1393.4199837530464,0.0,1393.4199837530464
4468,334,2025-05-08,Cancelled,646.08,646.08,0.0
4469,720,2025-11-03,Completed,2189.933589653967,2187.6396648044692,2.293924849497671
4470,255,2024-12-14,Completed,965.1,965.1,0.0
4471,554,2025-06-03,Completed,1024.87,1024.87,0.0
4472,99,2025-11-04,Cancelled,1527.8139980824546,1493.308968231656,34.505029850798564
4473,743,2025-10-01,Completed,658.02,658.02,0.0
4474,518,2025-04-20,Completed,238.7976567751849,240.76297443841983,-1.9653176632349414
4475,528,2025-05-25,Completed,1724.5317496573778,1742.6428159261395,-18.11106626876176
4476,319,2025-01-11,Completed,1389.57,1389.57,0.0
4477,807,2025-05-19,Cancelled,371.5280950205573,375.42989036353146,-3.9017953429741397
4478,923,2025-06-07,Completed,2229.213095921884,2226.6551921973605,2.557903724523385
4479,854,2025-08-13,Completed,143.00957592339262,155.27279928705812,-12.263223363665503
4480,402,2025-08-04,Completed,1960.97,1960.97,0.0
4481,86,2025-07-23,Completed,656.9305515861674,678.7872822128162,-21.856730626648755
4482,541,2025-09-01,Cancelled,1606.21,1606.21,0.0
4483,203,2025-07-07,Completed,30.226041472071735,30.226041472071735,0.0
4484,184,2025-06-07,Completed,1658.29,0.0,1658.29
4485,512,2025-09-02,Cancelled,1333.9103869653768,1337.004732300269,-3.094345334892296
4486,167,2025-09-28,Completed,570.1750397817685,566.3768770464039,3.798162735364599
4487,679,2025-03-15,Completed,809.18,809.18,0.0
4488,838,2025-04-04,Completed,659.1020728951763,644.2907903582061,14.811282536970225
4489,483,2025-08-20,Completed,488.8899891078325,0.0,488.8899891078325
4490,178,2025-06-06,Completed,1400.5714285714287,1400.5714285714287,0.0
4491,537,2025-02-28,Cancelled,651.6,651.6,0.0
4492,524,2024-12-21,Completed,1845.28,1845.28,0.0
4493,425,2025-11-01,Completed,116.99,116.99,0.0
4494,609,2025-06-14,Cancelled,634.0741607205522,621.9965576592083,12.077603061343893
4495,861,2025-10-02,Completed,80.58763743878777,80.58763743878777,0.0
4496,956,2025-11-03,Completed,1744.602109300096,1744.602109300096,0.0
4497,57,2025-05-28,Cancelled,565.3,0.0,565.3
4498,418,2025-04-03,Completed,943.6290401807643,943.6290401807643,0.0
4499,83,2025-06-29,Completed,98.04,98.03999999999999,1.4210854715202004e-14
4500,347,2025-01-14,Cancelled,189.61,189.61,0.0
4501,836,2024-12-08,Completed,856.5309701836981,852.6741407829443,3.8568294007537816
4502,807,2025-01-30,Cancelled,1533.4098956837975,1533.4098956837975,0.0
4503,800,2025-03-11,Completed,654.51,654.51,0.0
4504,877,2024-11-21,Cancelled,1677.37,1677.3700000000001,-2.2737367544323206e-13
4505,850,2025-03-15,Completed,1518.5400329170297,1478.6010558069381,39.93897711009163
4506,565,2025-06-12,Completed,1643.2689667795369,1643.2689667795369,0.0
4507,911,2025-03-02,Completed,590.13,590.13,0.0
4508,764,2025-11-10,Completed,482.99128479055383,482.99128479055383,0.0
4509,886,2025-05-08,Cancelled,1930.18,1930.18,0.0
4510,927,2025-07-15,Cancelled,1003.82,1003.82,0.0
4511,690,2025-01-10,Completed,1071.7690627670688,0.0,1071.7690627670688
4512,961,2025-11-15,Cancelled,1853.9920856610802,0.0,1853.9920856610802
4513,808,2025-04-24,Completed,300.49380325329207,293.0871659269053,7.406637326386772
4514,395,2025-05-11,Cancelled,187.5,199.21173418479347,-11.711734184793471
4515,376,2025-05-05,Cancelled,259.7389181066867,262.94006678920204,-3.2011486825153384
4516,115,2024-12-24,Cancelled,850.76,850.76,0.0
4517,838,2025-10-16,Cancelled,1369.998022933966,1340.189536795281,29.80848613868511
4518,936,2024-12-13,Completed,1152.0768241132146,1199.818100247599,-47.74127613438441
4519,357,2025-04-30,Completed,564.2270280479744,561.1006761833208,3.126351864653543
4520,658,2025-06-10,Completed,2204.924552579249,2162.9259896729777,41.99856290627122
4521,838,2025-06-27,Completed,1825.3964440172992,1811.0369487485102,14.359495268789033
4522,276,2024-12-26,Completed,1445.1555379433325,1375.0023564897729,70.15318145355968
4523,881,2025-05-25,Cancelled,177.78208984185505,0.0,177.78208984185505
4524,852,2025-11-06,Cancelled,1102.41,1102.41,0.0
4525,212,2025-08-12,Completed,751.3725490196078,801.7072116913508,-50.33466267174299
4526,261,2025-11-10,Completed,1565.5609869646185,1565.5609869646185,0.0
4527,553,2025-04-19,Completed,1312.7820992989534,1323.5863671572424,-10.804267858288995
4528,293,2025-03-17,Cancelled,1044.92,1044.92,0.0
4529,494,2025-06-29,Completed,832.1731585036638,811.2886549487733,20.884503554890443
4530,427,2025-07-19,Completed,1237.82,1237.82,0.0
4531,522,2025-04-24,Cancelled,1538.06,1538.06,0.0
4532,412,2025-06-28,Completed,135.62475896644813,132.22107340915497,3.4036855572931586
4533,604,2025-08-11,Completed,1174.090287277702,1174.090287277702,0.0
4534,477,2025-05-15,Completed,609.6487727000599,609.6487727000599,0.0
4535,721,2025-01-14,Completed,51.09,51.09,0.0
4536,857,2024-12-29,Completed,49.11,49.11,0.0
4537,865,2025-07-28,Cancelled,229.0355794531518,229.0355794531518,0.0
4538,191,2025-08-12,Cancelled,250.62471500227997,250.62471500227997,0.0
4539,427,2025-02-06,Completed,1198.93,1198.93,0.0
4540,2,2025-06-06,Completed,1789.1211947156805,0.0,1789.1211947156805
4541,625,2025-02-14,Cancelled,1227.43,1227.43,0.0
4542,616,2025-08-20,Cancelled,1679.4435092583424,1571.4537200037062,107.98978925463621
4543,509,2024-12-20,Cancelled,436.1,436.1,0.0
4544,941,2025-03-01,Cancelled,1315.31,1315.31,0.0
4545,692,2025-09-09,Cancelled,1964.56,1964.56,0.0
4546,413,2025-05-24,Completed,697.97,0.0,697.97
4547,810,2025-03-19,Completed,298.55,298.55,0.0
4548,462,2025-08-02,Completed,1017.0489221380058,966.8912595919895,50.15766254601624
4549,409,2025-10-13,Cancelled,1521.53,1521.53,0.0
4550,855,2025-06-29,Cancelled,283.91,283.91,0.0
4551,906,2025-05-05,Cancelled,10.358752817430503,10.69077593531646,-0.3320231178859565
4552,932,2025-03-23,Completed,728.04,728.04,0.0
4553,762,2024-11-26,Completed,980.05,980.05,0.0
4554,870,2025-06-23,Cancelled,836.8813070639115,836.8813070639115,0.0
4555,43,2024-12-03,Completed,1400.4,1400.4,0.0
4556,892,2025-03-24,Completed,17.276059780054513,17.276059780054513,0.0
4557,923,2025-03-18,Cancelled,809.6153846153846,807.2563210828085,2.3590635325761014
4558,466,2025-09-22,Completed,1488.98,1488.98,0.0
4559,126,2025-01-25,Completed,1578.84340108789,1583.3763996554696,-4.532998567579625
4560,959,2025-03-15,Cancelled,1186.11,0.0,1186.11
4561,250,2025-03-04,Completed,460.43,0.0,460.43
4562,566,2025-04-29,Cancelled,376.4094815374445,374.32381667918855,2.0856648582559387
4563,237,2025-07-11,Completed,338.03474687091347,136.72081601813375,201.31393085277972
4564,560,2025-07-07,Cancelled,484.52269755277416,195.96902153381188,288.5536760189623
4565,943,2025-09-01,Completed,2012.4866341927054,2012.4866341927054,0.0
4566,211,2025-03-06,Completed,60.2,60.2,0.0
4567,178,2025-08-06,Completed,331.27,331.27,0.0
4568,876,2025-03-07,Completed,177.35,177.35,0.0
4569,483,2025-05-25,Completed,1215.0411146642302,1222.1596783457783,-7.118563681548039
4570,651,2025-11-10,Cancelled,1860.781557492269,1860.781557492269,0.0
4571,299,2025-09-01,Cancelled,1521.162747639326,1522.683022573205,-1.5202749338791364
4572,789,2025-10-29,Completed,848.4792284866469,848.4792284866469,0.0
4573,190,2025-02-21,Completed,1921.96,1921.96,0.0
4574,290,2025-04-08,Cancelled,359.2,359.2,0.0
4575,54,2025-02-10,Completed,1084.0882002383792,1084.0882002383792,0.0
4576,649,2025-11-11,Cancelled,38.62895716945996,38.36107258437355,0.26788458508640645
4577,200,2025-04-09,Cancelled,1816.076796276544,1816.076796276544,0.0
4578,926,2025-09-10,Cancelled,1037.4,0.0,1037.4
4579,667,2025-08-05,Cancelled,646.6498221972674,646.6498221972674,0.0
4580,613,2025-03-08,Cancelled,,1554.0064102564104,
4581,180,2025-10-10,Cancelled,887.4223777802868,887.4223777802868,0.0
4582,128,2025-11-08,Completed,878.5714285714287,878.5714285714287,0.0
4583,562,2025-10-31,Completed,1675.5412991178828,1675.5412991178828,0.0
4584,219,2025-01-11,Completed,682.61,0.0,682.61
4585,484,2024-12-30,Cancelled,1849.5616929022528,1863.2608489222298,-13.699156019976954
4586,469,2024-12-21,Cancelled,506.7,506.7,0.0
4587,360,2025-06-01,Cancelled,1126.77,1126.77,0.0
4588,262,2025-10-29,Cancelled,2179.4134494214686,2193.3308117441616,-13.917362322692952
4589,789,2025-11-03,Completed,2010.136315973436,2010.136315973436,0.0
4590,676,2025-07-14,Cancelled,71.67737060823573,180.74688006096977,-109.06950945273404
4591,650,2025-08-28,Cancelled,938.4323172426574,937.6504351046102,0.7818821380471945
4592,248,2024-11-18,Completed,1917.69,1917.69,0.0
4593,10,2025-05-08,Completed,1716.0311795642374,1823.218918379565,-107.18773881532752
4594,29,2025-09-15,Completed,1867.15,1867.15,0.0
4595,662,2025-02-17,Completed,1157.9972690031861,1157.9972690031861,0.0
4596,464,2025-03-25,Cancelled,1275.477018516778,1275.477018516778,0.0
4597,614,2025-03-08,Completed,614.3,614.3,0.0
4598,637,2025-01-11,Cancelled,1783.77,1783.77,0.0
4599,276,2025-02-14,Completed,1157.8565752880415,1061.2016385980883,96.65493668995327
4600,689,2025-06-27,Cancelled,1629.174701118396,1588.288372967384,40.88632815101187
4601,772,2025-01-24,Cancelled,32.23,32.23,0.0
4602,969,2025-03-26,Completed,1881.19,1881.19,0.0
4603,463,2025-03-31,Completed,390.1,390.1,0.0
4604,83,2025-06-21,Cancelled,1705.9323006310958,0.0,1705.9323006310958
4605,734,2025-01-08,Cancelled,325.1922894312031,342.01538000599214,-16.823090574789035
4606,712,2025-11-06,Completed,1697.171620325983,1658.8417205510264,38.32989977495663
4607,679,2024-12-25,Cancelled,484.9118288091936,461.3724196436988,23.539409165494817
4608,618,2025-01-28,Cancelled,1652.397358598909,1652.397358598909,0.0
4609,840,2025-07-09,Completed,2171.4418496572557,2219.9311082076256,-48.48925855036987
4610,812,2025-01-28,Cancelled,623.05,623.05,0.0
4611,360,2025-04-19,Completed,1181.83,0.0,1181.83
4612,821,2024-11-28,Cancelled,170.67755886592985,163.93427490076618,6.74328396516367
4613,349,2024-11-30,Completed,1326.32,0.0,1326.32
4614,770,2025-06-17,Cancelled,55.45,55.45,0.0
4615,626,2025-05-25,Completed,1754.099155913457,1781.2315270935962,-27.132371180139216
4616,845,2025-08-07,Cancelled,1377.8809330393408,0.0,1377.8809330393408
4617,180,2024-12-02,Cancelled,1526.2992707467924,1519.4265759970594,6.872694749733
4618,192,2025-01-23,Completed,745.46,745.46,0.0
4619,406,2025-11-06,Cancelled,857.32,0.0,857.32
4620,368,2025-08-25,Completed,125.74,125.74,0.0
4621,573,2025-10-22,Cancelled,492.20974649843737,492.2097464984373,5.684341886080802e-14
4622,683,2025-07-24,Completed,1135.8995327102805,1112.3784464020137,23.52108630826683
4623,435,2025-05-07,Cancelled,204.27,204.27,0.0
4624,350,2025-01-14,Completed,974.0037950664135,930.6899513312338,43.31384373517972
4625,830,2025-08-23,Completed,1544.6109839816934,0.0,1544.6109839816934
4626,50,2025-04-17,Completed,1519.5044655718814,1532.0100697134005,-12.505604141519143
4627,195,2024-12-22,Completed,674.4322631166797,682.5837130968891,-8.151449980209463
4628,886,2025-04-01,Completed,1639.41,1639.41,0.0
4629,125,2025-07-21,Completed,1299.399828522435,1299.399828522435,0.0
4630,633,2025-03-07,Completed,,1687.423758350276,
4631,20,2025-03-10,Cancelled,652.4832994481558,652.4832994481558,0.0
4632,305,2025-07-29,Cancelled,861.0591593660794,861.0591593660794,0.0
4633,879,2025-10-08,Completed,1774.3335456282414,1927.8074337682879,-153.47388814004648
4634,774,2025-05-05,Completed,1251.0,1251.0,0.0
4635,399,2025-06-16,Completed,915.1260504201679,913.4496721943694,1.6763782257984303
4636,152,2025-10-19,Cancelled,211.54289667896677,210.16153053041583,1.3813661485509385
4637,890,2025-07-23,Cancelled,1303.010383919215,1303.010383919215,0.0
4638,570,2025-09-11,Completed,1782.77,0.0,1782.77
4639,768,2025-03-18,Cancelled,1708.0788084464557,1703.1017952815114,4.97701316494431
4640,941,2025-01-19,Completed,1793.4385299111154,1715.616818039234,77.82171187188146
4641,46,2024-11-28,Cancelled,286.1316674675637,274.8269177513155,11.304749716248239
4642,47,2025-01-11,Completed,324.6890133890419,326.3002194865922,-1.61120609755028
4643,756,2025-06-16,Cancelled,1172.462088283589,1172.462088283589,0.0
4644,458,2025-03-03,Completed,616.547972304649,0.0,616.547972304649
4645,972,2024-11-27,Cancelled,882.04,882.04,0.0
4646,392,2025-08-10,Cancelled,1413.166760247052,1377.2093023255813,35.95745792147068
4647,990,2025-10-04,Cancelled,1036.5517878591886,1020.7078518788098,15.843935980378774
4648,194,2025-04-02,Cancelled,703.8412417722762,703.8412417722762,0.0
4649,790,2024-12-29,Cancelled,197.68,197.68,0.0
4650,375,2025-07-11,Completed,1483.5699607696617,600.0415564790329,883.5284042906288
4651,964,2025-10-10,Completed,1588.799819351925,1622.6937269372695,-33.89390758534455
4652,313,2025-07-25,Completed,771.49,0.0,771.49
4653,619,2025-03-24,Cancelled,1636.82,1636.82,0.0
4654,11,2025-05-09,Cancelled,1007.6540195341848,1070.5946916783078,-62.940672144122914
4655,909,2025-09-02,Completed,1246.52842066284,1249.4200612415327,-2.891640578692659
4656,633,2025-10-03,Completed,305.4241338112306,288.6304617816416,16.793672029589004
4657,774,2025-11-12,Completed,469.71601489757916,466.458622283865,3.25739261371416
4658,294,2025-04-27,Completed,1470.565453137103,1434.3186325432052,36.24682059389784
4659,871,2025-04-03,Cancelled,1894.91,1894.91,0.0
4660,552,2025-07-05,Cancelled,94.13478710405113,93.54567532224921,0.5891117818019183
4661,780,2024-11-24,Completed,589.09,589.09,0.0
4662,967,2025-08-31,Cancelled,1692.03,1692.03,0.0
4663,586,2025-07-31,Completed,1452.0129934048625,1452.0129934048625,0.0
4664,58,2025-09-23,Cancelled,868.8792907478972,868.8792907478972,0.0
4665,828,2025-07-19,Completed,1358.5580235182326,1350.9226946059925,7.635328912240084
4666,295,2025-09-30,Completed,1567.6522221195603,1567.65222211956,2.2737367544323206e-13
4667,915,2025-07-16,Completed,223.84586324140537,223.84586324140537,0.0
4668,636,2024-12-09,Completed,717.72,717.72,0.0
4669,987,2025-08-08,Cancelled,1089.9026763990269,1153.252797306664,-63.35012090763712
4670,620,2025-02-05,Cancelled,1897.33,1897.33,0.0
4671,592,2025-10-18,Cancelled,1747.9,1747.9,0.0
4672,897,2024-11-29,Cancelled,381.93,381.93,0.0
4673,774,2025-03-01,Completed,94.67853610286845,94.67853610286845,0.0
4674,638,2025-09-30,Completed,446.0408389540793,442.650491431706,3.390347522373304
4675,816,2025-07-11,Cancelled,20.56465667479958,20.56465667479958,0.0
4676,833,2025-08-24,Completed,1548.04,1548.04,0.0
4677,202,2024-12-07,Completed,1580.8455644789071,1573.727256019114,7.11830845979307
4678,883,2024-12-28,Completed,481.13,481.13,0.0
4679,226,2025-06-29,Completed,602.6309466602595,597.8903456495829,4.740601010676642
4680,848,2025-05-21,Cancelled,53.894472361809036,54.4604731679169,-0.5660008061078656
4681,986,2025-07-18,Cancelled,1274.8,1274.8,0.0
4682,388,2025-08-25,Cancelled,1104.6974891133143,1104.6974891133143,0.0
4683,696,2025-05-15,Completed,1068.3296747156257,1038.7891724071021,29.540502308523628
4684,263,2025-09-28,Cancelled,554.23,554.23,0.0
4685,274,2025-10-10,Completed,1958.83,1958.83,0.0
4686,365,2025-05-01,Cancelled,1292.01,1292.01,0.0
4687,376,2025-04-08,Completed,93.33,93.33,0.0
4688,662,2024-12-20,Completed,107.80148786217697,109.1044184664157,-1.3029306042387248
4689,321,2025-10-12,Completed,1669.5114184332638,1813.918544879399,-144.40712644613518
4690,88,2025-08-17,Cancelled,221.86958504331966,221.86958504331966,0.0
4691,868,2025-01-09,Completed,609.1254391795652,627.1098270188172,-17.98438783925201
4692,674,2025-08-04,Cancelled,1993.0,1993.0,0.0
4693,314,2025-09-03,Cancelled,64.72875393445658,64.87890878723206,-0.15015485277548635
4694,899,2025-01-27,Completed,1886.8791271892048,1911.9472459270753,-25.068118737870464
4695,185,2025-10-04,Completed,1467.09,0.0,1467.09
4696,962,2025-09-02,Completed,908.1620529880005,908.1620529880005,0.0
4697,861,2025-02-24,Cancelled,1963.313550939664,0.0,1963.313550939664
4698,206,2025-09-14,Cancelled,429.69286443351575,450.0820442208976,-20.389179787381863
4699,695,2025-06-09,Completed,28.225523453035443,27.687894434882384,0.5376290181530585
4700,368,2025-04-01,Completed,1495.21,1495.21,0.0
4701,875,2025-10-26,Completed,103.51,103.51,0.0
4702,187,2025-10-17,Completed,765.7077896401739,765.7077896401739,0.0
4703,844,2025-06-17,Completed,134.7918477735922,134.54492865406868,0.2469191195235112
4704,383,2025-09-01,Completed,474.82475941546875,474.82475941546875,0.0
4705,127,2024-12-26,Cancelled,1335.2090350703388,1270.393062494109,64.8159725762298
4706,322,2025-04-11,Completed,338.43692427033835,335.18678574858353,3.2501385217548204
4707,503,2025-04-19,Cancelled,1184.2888696821283,1184.2888696821283,0.0
4708,170,2025-06-11,Completed,407.5447420750965,399.7819850831899,7.762756991906599
4709,429,2025-08-03,Completed,647.947632641008,613.9227463833292,34.02488625767876
4710,921,2025-03-07,Completed,1444.52,1444.52,0.0
4711,51,2025-02-20,Completed,963.468365953573,1046.8545994065282,-83.38623345295525
4712,608,2025-11-04,Completed,1176.98,0.0,1176.98
4713,489,2025-06-07,Completed,1066.4101091326822,1085.8696923616797,-19.459583228997417
4714,44,2025-09-18,Cancelled,1732.7711805209062,1593.0366972477063,139.73448327319988
4715,761,2025-05-25,Completed,321.76,321.76,0.0
4716,648,2025-06-22,Cancelled,1452.84,1452.8400000000001,-2.2737367544323206e-13
4717,15,2025-07-02,Cancelled,536.66,536.66,0.0
4718,171,2025-06-19,Cancelled,392.8,392.8,0.0
4719,977,2025-06-08,Completed,1759.49,1759.49,0.0
4720,303,2025-08-02,Cancelled,1183.59,1183.59,0.0
4721,585,2025-09-30,Cancelled,2338.0047789725213,2338.0047789725213,0.0
4722,827,2025-04-26,Completed,1503.3,1503.3,0.0
4723,453,2025-09-30,Cancelled,1692.5990945209276,1666.727322354654,25.87177216627356
4724,814,2025-03-25,Completed,1408.1022652504932,1408.1022652504932,0.0
4725,12,2025-06-04,Cancelled,1771.257897759908,1803.5793660077204,-32.32146824781239
4726,746,2025-02-25,Cancelled,454.17,0.0,454.17
4727,626,2025-04-15,Cancelled,1202.2,1202.2,0.0
4728,337,2024-12-22,Completed,51.67,51.67,0.0
4729,845,2025-06-01,Cancelled,1848.44,1848.44,0.0
4730,566,2025-04-25,Completed,618.1738962044927,602.9370101048258,15.23688609966689
4731,760,2025-01-05,Completed,1234.63,1234.63,0.0
4732,233,2025-09-22,Completed,1510.8256880733943,1521.5744248359972,-10.748736762602903
4733,807,2025-07-26,Cancelled,868.3909688482422,853.0320044918585,15.358964356383694
4734,898,2025-11-08,Cancelled,1015.6938133519749,1010.6309904772236,5.062822874751305
4735,698,2025-02-24,Cancelled,765.2324431256183,765.2324431256183,0.0
4736,404,2025-08-05,Completed,1694.13,1694.13,0.0
4737,510,2025-01-08,Completed,1249.3875225524644,1249.3875225524644,0.0
4738,399,2025-09-04,Completed,631.8878460259,631.8878460259,0.0
4739,355,2024-12-04,Completed,1330.68,1330.68,0.0
4740,256,2025-09-10,Completed,1448.7890878723204,1517.9717471291174,-69.18265925679702
4741,738,2025-04-01,Completed,401.67,401.67,0.0
4742,362,2025-07-16,Completed,1578.96,1578.96,0.0
4743,109,2025-03-08,Completed,1556.47,1556.47,0.0
4744,660,2025-07-15,Cancelled,1810.4050362275807,1780.5841121495328,29.820924078047938
4745,565,2025-02-03,Completed,1991.84,1991.8400000000001,-2.2737367544323206e-13
4746,707,2025-04-12,Completed,615.9798312809075,615.0852052672348,0.8946260136727915
4747,285,2024-12-19,Cancelled,551.5270164447925,0.0,551.5270164447925
4748,322,2025-10-06,Completed,1668.1011736875628,1668.1011736875628,0.0
4749,379,2025-07-10,Completed,1522.473379413413,615.7763505855686,906.6970288278445
4750,706,2025-10-26,Cancelled,1849.4439609322114,1773.4699554896142,75.97400544259722
4751,458,2025-03-30,Cancelled,1743.5285271172102,1822.320463699774,-78.79193658256395
4752,855,2025-08-04,Completed,1965.72,1965.72,0.0
4753,959,2025-06-20,Completed,381.1359026369168,380.4377169301967,0.6981857067200963
4754,580,2025-08-08,Completed,1320.0649878147847,1330.720636406177,-10.655648591392264
4755,644,2025-06-17,Completed,1209.73,1209.73,0.0
4756,258,2025-04-17,Completed,1845.82,1845.82,0.0
4757,371,2025-09-17,Completed,296.58716694940625,272.6697247706422,23.917442178764077
4758,442,2025-04-06,Cancelled,101.51,101.51,0.0
4759,894,2025-02-11,Completed,1242.89,0.0,1242.89
4760,113,2025-02-10,Completed,286.124354390147,262.6772014932053,23.447152896941702
4761,321,2025-08-15,Completed,1808.4113242863828,0.0,1808.4113242863828
4762,789,2024-12-25,Cancelled,1107.8660590449772,1107.8660590449772,0.0
4763,534,2024-11-30,Completed,1539.16,1539.16,0.0
4764,103,2025-01-16,Cancelled,368.51,368.51,0.0
4765,145,2025-01-02,Completed,95.33415024978792,96.04026208337291,-0.7061118335849841
4766,752,2025-10-15,Cancelled,354.2704626334519,346.562228024369,7.708234609082922
4767,712,2025-02-01,Completed,1758.3022298784574,1781.6621411947249,-23.35991131626747
4768,610,2025-11-12,Cancelled,873.5684357541901,867.5104022191401,6.058033535049958
4769,361,2025-11-17,Cancelled,963.6846971798428,0.0,963.6846971798428
4770,851,2024-12-08,Completed,1673.913043478261,1666.3756662378237,7.5373772404373085
4771,11,2025-10-30,Cancelled,498.28159010195895,506.7575439822906,-8.475953880331645
4772,310,2025-08-19,Completed,1056.5006436280821,1056.5006436280821,0.0
4773,964,2025-10-11,Completed,1175.68,1175.68,0.0
4774,224,2024-12-16,Completed,13.38,0.0,13.38
4775,922,2025-05-16,Cancelled,1101.33,1101.33,0.0
4776,131,2025-11-06,Completed,95.1,95.1,0.0
4777,920,2025-02-07,Cancelled,1591.2916989914665,1591.2916989914665,0.0
4778,241,2025-03-05,Cancelled,,485.7585439055088,
4779,699,2024-12-09,Cancelled,767.1383936776327,817.1495693030539,-50.011175625421174
4780,377,2025-07-30,Cancelled,1850.5069396594154,0.0,1850.5069396594154
4781,317,2025-03-18,Cancelled,1359.31,1359.31,0.0
4782,575,2025-01-29,Cancelled,1105.2,1105.2,0.0
4783,401,2025-05-26,Completed,1479.363912124276,1479.363912124276,0.0
4784,547,2025-11-17,Completed,2197.8039759593157,0.0,2197.8039759593157
4785,52,2025-03-09,Completed,,1790.5411946945494,
4786,951,2025-02-08,Completed,1720.21,1720.21,0.0
4787,594,2024-12-29,Completed,1416.22,1416.22,0.0
4788,782,2025-05-23,Cancelled,330.5229455709712,313.14459049544996,17.378355075521256
4789,816,2025-07-05,Cancelled,1137.77,1137.77,0.0
4790,951,2024-12-21,Cancelled,1681.41,1681.41,0.0
4791,222,2025-11-01,Completed,890.9497078703174,0.0,890.9497078703174
4792,966,2025-11-09,Cancelled,1539.7879529302108,1538.1750465549349,1.6129063752759976
4793,320,2025-01-24,Completed,1577.72,1577.72,0.0
4794,831,2025-10-14,Cancelled,429.8,429.8,0.0
4795,231,2025-09-09,Cancelled,1252.4540236617079,0.0,1252.4540236617079
4796,53,2025-09-19,Cancelled,214.87875461530786,214.87875461530786,0.0
4797,761,2025-11-01,Cancelled,1874.32,0.0,1874.32
4798,509,2025-07-16,Cancelled,1575.4959021261434,1549.5443925233646,25.951509602778742
4799,711,2025-05-11,Completed,1214.1247182569496,0.0,1214.1247182569496
4800,240,2025-07-14,Cancelled,646.3090290895353,646.3090290895353,0.0
4801,937,2024-11-25,Cancelled,1630.36,1630.36,0.0
4802,805,2025-05-30,Completed,1080.13,1080.13,0.0
4803,730,2025-09-10,Completed,115.06,115.06,0.0
4804,20,2025-10-22,Completed,1394.5266415240305,1394.5266415240305,0.0
4805,273,2024-12-17,Completed,1085.13,0.0,1085.13
4806,560,2025-03-31,Cancelled,1929.66,1929.66,0.0
4807,304,2025-03-02,Completed,364.40158259149365,356.67537999806376,7.726202593429889
4808,969,2024-11-20,Completed,197.93,0.0,197.93
4809,723,2025-08-14,Completed,1698.18,1698.18,0.0
4810,692,2025-01-15,Completed,1462.4588035553777,1397.4234182651014,65.03538529027628
4811,312,2025-07-22,Completed,1406.32,1406.32,0.0
4812,648,2025-05-02,Cancelled,94.352630087827,93.82982719759579,0.5228028902312047
4813,142,2025-07-08,Cancelled,1285.9891649542312,1285.9891649542312,0.0
4814,558,2025-08-10,Cancelled,208.43,208.43,0.0
4815,440,2025-09-29,Completed,1335.17,1335.17,0.0
4816,550,2025-06-01,Cancelled,1349.4,1349.4,0.0
4817,986,2025-02-04,Cancelled,383.84,383.84,0.0
4818,123,2025-10-13,Cancelled,425.13837638376384,425.13837638376384,0.0
4819,340,2025-09-04,Cancelled,1724.7000118807177,1700.4568349537308,24.243176926986962
4820,995,2025-02-23,Cancelled,1518.7528447883476,1650.1978239366965,-131.44497914834892
4821,419,2025-05-16,Cancelled,1255.91,0.0,1255.91
4822,983,2025-02-28,Completed,1351.29,1351.29,0.0
4823,984,2025-10-16,Cancelled,1295.61,1295.61,0.0
4824,383,2025-03-24,Cancelled,518.1408027070213,541.5561450044208,-23.415342297399548
4825,416,2025-03-31,Cancelled,788.15,788.15,0.0
4826,514,2025-03-24,Cancelled,188.68,188.68,0.0
4827,691,2025-05-15,Completed,1809.37,1809.37,0.0
