payment_id,order_id,payment_date,amount,payment_method
5088,4770,2024-12-13,1813.35,bank_transfer
5089,4771,2025-11-07,434.95,card
5090,4772,2025-08-23,1066.96,card
5091,4773,2025-10-13,1175.68,bank_transfer
5092,4775,2025-05-20,1101.33,ideal
5093,4776,2025-11-14,95.1,card
5094,4777,2025-02-07,1640.94,ideal
5095,4778,2025-03-13,501.74,nan
5096,4779,2024-12-17,834.8,card
5097,4781,2025-03-19,1359.31,bank_transfer
5098,4782,2025-02-06,1105.2,ideal
5099,4783,2025-05-30,1609.4,card
5100,4785,2025-03-10,1849.45,ideal
5101,4786,2025-02-16,1720.21,ideal
5102,4787,2025-01-07,1416.22,bank_transfer
5103,4788,2025-06-01,340.67,card
5104,4789,2025-07-05,1137.77,bank_transfer
5105,4790,2024-12-31,1681.41,card
5106,4792,2025-11-13,1321.6,card
5107,4793,2025-01-31,1577.72,card
5108,4794,2025-10-22,429.8,ideal
5109,4796,2025-09-19,215.33,ideal
5110,4798,2025-07-23,1326.41,bank_transfer
5111,4800,2025-07-16,1710.78,card
5112,4801,2024-12-04,1630.36,card
5113,4802,2025-06-04,1080.13,ideal
5114,4803,2025-09-10,115.06,ideal
5115,4804,2025-10-25,1442.08,ideal
5116,4806,2025-03-31,1929.66,bank_transfer
5117,4807,2025-03-10,368.41,ideal
5118,4809,2025-08-14,1698.18,nan
5119,4810,2025-01-24,1464.36,paypal
5120,4811,2025-07-28,1406.32,bank_transfer
5121,4812,2025-05-11,99.91,card
5122,4813,2025-07-09,1376.78,bank_transfer
5123,4814,2025-08-16,208.43,card
5124,4815,2025-10-02,1335.17,ideal
5125,4816,2025-06-02,1349.4,paypal
5126,4817,2025-02-04,383.84,card
5127,4818,2025-10-16,368.68,card
5128,4819,2025-09-11,1451.68,ideal
5129,4820,2025-02-24,1668.35,nan
5130,4822,2025-02-28,1351.29,ideal
5131,4823,2025-10-22,1295.61,ideal
5132,4824,2025-03-31,551.25,ideal
5133,4825,2025-04-10,788.15,bank_transfer
5134,4826,2025-03-27,188.68,bank_transfer
5135,4827,2025-05-24,1809.37,card
5136,4829,2025-01-21,1254.84,ideal
5137,4831,2025-04-26,114.23,bank_transfer
5138,4832,2025-01-23,225.23,ideal
5139,4833,2025-03-07,1081.24,bank_transfer
5140,4835,2025-01-24,308.75,nan
5141,4836,2025-01-04,1293.62,card
5142,4837,2025-10-03,1659.1,bank_transfer
5143,4838,2025-04-27,79.98,nan
5144,4841,2025-11-15,1593.0,bank_transfer
5145,4842,2025-04-25,1842.0,paypal
5146,4843,2025-10-07,935.57,nan
5147,4844,2025-04-16,1287.79,card
5148,4846,2025-07-11,17.85,card
5149,4847,2025-08-27,922.44,card
5150,4847,2025-08-22,951.36,ideal
5151,4848,2025-01-11,1562.08,card
5152,4849,2025-02-06,1261.59,paypal
5153,4850,2025-04-12,362.58,paypal
5154,4851,2025-01-28,1077.59,ideal
5155,4852,2024-12-06,22.92,bank_transfer
5156,4852,2024-12-08,5.52,ideal
5157,4853,2025-01-03,56.57,ideal
5158,4854,2025-08-19,19.02,card
5159,4854,2025-08-27,25.91,nan
5160,4855,2024-11-24,517.6,ideal
5161,4855,2024-11-19,534.79,card
5162,4856,2025-02-06,1254.98,paypal
5163,4857,2025-10-28,20.47,card
5164,4857,2025-10-29,254.03,card
5165,4857,2025-10-31,971.56,card
5166,4858,2024-11-30,371.73,card
5167,4858,2024-11-26,789.32,ideal
5168,4858,2024-12-01,31.03,nan
5169,4859,2025-08-22,491.81,bank_transfer
5170,4860,2025-07-06,370.48,ideal
5171,4862,2025-07-10,401.2,bank_transfer
5172,4864,2024-12-31,401.12,ideal
5173,4864,2025-01-04,292.84,bank_transfer
5174,4865,2025-01-20,1668.33,nan
5175,4866,2025-11-03,208.33,ideal
5176,4867,2025-05-30,954.42,ideal
5177,4869,2024-12-02,1199.68,card
5178,4870,2025-07-08,211.99,card
5179,4871,2025-08-15,783.26,ideal
5180,4872,2025-03-09,910.48,card
5181,4873,2025-04-28,840.91,ideal
5182,4874,2025-04-16,39.21,ideal
5183,4874,2025-04-18,1041.0,ideal
5184,4875,2025-11-18,1286.86,ideal
5185,4876,2025-07-01,541.59,bank_transfer
5186,4878,2025-10-21,1474.46,bank_transfer
5187,4879,2024-12-24,328.85,card
5188,4880,2025-11-04,90.48,card
5189,4881,2025-11-02,1012.64,card
5190,4882,2025-03-02,240.95,ideal
5191,4883,2025-01-31,384.57,paypal
5192,4883,2025-01-21,874.53,bank_transfer
5193,4885,2025-05-01,636.06,card
5194,4886,2025-01-07,1822.45,ideal
5195,4887,2025-06-24,709.62,card
5196,4888,2025-02-02,1077.47,paypal
5197,4889,2025-06-03,1095.61,paypal
5198,4890,2025-03-07,300.34,ideal
5199,4891,2024-12-11,430.77,card
5200,4892,2025-08-03,1417.09,card
5201,4893,2025-10-18,481.18,card
5202,4894,2025-06-11,1146.05,card
5203,4895,2025-08-07,1387.53,card
5204,4896,2024-12-31,690.9,bank_transfer
5205,4897,2025-04-03,292.89,ideal
5206,4898,2025-09-21,1041.54,nan
5207,4899,2025-07-26,1678.24,ideal
5208,4900,2025-10-21,1382.67,ideal
5209,4901,2024-12-05,1741.81,paypal
5210,4902,2025-03-26,504.41,ideal
5211,4903,2025-03-20,1295.56,bank_transfer
5212,4904,2025-05-17,508.2,bank_transfer
5213,4904,2025-05-13,954.21,ideal
5214,4906,2025-06-27,499.88,card
5215,4907,2025-11-15,651.69,card
5216,4908,2025-04-27,913.82,bank_transfer
5217,4909,2025-09-21,56.32,card
5218,4909,2025-09-20,1721.46,bank_transfer
5219,4910,2025-07-19,1186.47,bank_transfer
5220,4911,2025-07-17,357.47,bank_transfer
5221,4912,2025-02-16,807.79,bank_transfer
5222,4913,2025-11-16,38.6,card
5223,4913,2025-11-08,10.24,card
5224,4914,2025-05-03,1218.78,nan
5225,4915,2024-11-28,1238.8,ideal
5226,4916,2025-05-27,854.79,bank_transfer
5227,4918,2025-09-20,1069.15,ideal
5228,4919,2025-04-22,725.07,bank_transfer
5229,4920,2025-01-06,1047.53,card
5230,4921,2025-03-26,243.02,card
5231,4922,2024-11-27,1929.71,bank_transfer
5232,4923,2025-01-31,572.81,card
5233,4924,2025-04-16,1534.47,paypal
5234,4925,2025-01-20,168.49,bank_transfer
5235,4926,2025-01-14,909.77,bank_transfer
5236,4927,2025-06-06,766.04,card
5237,4928,2025-01-01,973.19,bank_transfer
5238,4929,2025-03-31,805.0,paypal
5239,4930,2025-04-10,1744.79,card
5240,4931,2025-01-08,664.57,ideal
5241,4931,2025-01-01,479.54,card
5242,4931,2025-01-07,259.7,nan
5243,4933,2025-05-07,1139.52,card
5244,4934,2024-12-09,1407.4,card
5245,4935,2025-05-04,974.6,paypal
5246,4936,2025-01-28,1338.32,card
5247,4937,2025-03-08,83.57,ideal
5248,4938,2025-10-04,831.5,card
5249,4939,2025-03-12,903.98,card
5250,4940,2025-07-07,1019.66,bank_transfer
5251,4941,2025-08-14,163.93,ideal
5252,4941,2025-08-14,369.08,paypal
5253,4941,2025-08-15,217.56,ideal
5254,4942,2025-02-27,1836.76,card
5255,4943,2024-12-04,441.46,bank_transfer
5256,4945,2025-01-03,919.21,card
5257,4946,2025-09-03,1603.91,card
5258,4947,2025-05-08,1223.98,ideal
5259,4948,2025-04-20,812.55,card
5260,4949,2025-02-05,145.51,ideal
5261,4950,2025-04-25,207.3,card
5262,4950,2025-04-28,1191.58,ideal
5263,4951,2025-05-22,1324.95,card
5264,4952,2025-03-26,1431.77,ideal
5265,4953,2024-12-23,949.85,card
5266,4954,2025-09-18,169.6,card
5267,4955,2025-03-23,844.32,ideal
5268,4956,2025-08-19,1933.94,card
5269,4957,2024-12-16,1608.9,bank_transfer
5270,4958,2025-07-26,1007.17,ideal
5271,4959,2025-08-14,955.44,bank_transfer
5272,4960,2025-07-26,1016.04,ideal
5273,4961,2025-03-14,603.76,bank_transfer
5274,4962,2025-09-12,14.79,card
5275,4962,2025-09-10,1574.66,nan
5276,4963,2025-03-15,611.09,bank_transfer
5277,4963,2025-03-18,525.24,card
5278,4964,2025-10-29,130.05,card
5279,4965,2025-09-07,1077.01,card
5280,4966,2025-05-27,1165.57,card
5281,4967,2025-03-15,641.56,card
5282,4969,2025-03-02,322.53,card
5283,4969,2025-02-27,185.12,paypal
5284,4970,2025-05-20,753.33,paypal
5285,4971,2025-08-13,658.07,ideal
5286,4972,2025-01-17,134.03,card
5287,4973,2025-11-08,4.76,card
5288,4973,2025-11-12,11.13,card
5289,4974,2025-05-25,671.37,ideal
5290,4975,2025-11-09,873.11,ideal
5291,4975,2025-11-12,723.72,card
5292,4976,2025-11-14,944.51,paypal
5293,4977,2025-06-08,1948.55,ideal
5294,4978,2025-03-09,118.31,card
5295,4979,2025-01-26,1361.23,ideal
5296,4980,2025-08-07,1742.63,card
5297,4981,2025-08-28,724.65,paypal
5298,4982,2025-03-15,775.19,card
5299,4982,2025-03-16,473.86,paypal
5300,4982,2025-03-23,50.67,card
5301,4983,2025-09-24,204.39,card
5302,4983,2025-10-02,812.6,bank_transfer
5303,4984,2025-01-12,309.77,bank_transfer
5304,4984,2025-01-21,119.25,card
5305,4985,2025-04-11,1071.4,ideal
5306,4986,2025-01-16,1390.66,card
5307,4988,2025-03-09,1123.88,nan
5308,4989,2025-07-05,731.63,bank_transfer
5309,4990,2025-07-08,1858.62,card
5310,4991,2024-12-20,256.22,bank_transfer
5311,4993,2025-08-20,714.38,card
5312,4994,2024-12-17,303.9,ideal
5313,4994,2024-12-12,1579.76,card
5314,4995,2025-07-07,698.08,ideal
5315,4995,2025-07-15,497.23,ideal
5316,4996,2025-06-03,742.27,bank_transfer
5317,4997,2025-02-17,1833.97,card
5318,4998,2025-01-03,200.01,ideal
5319,4999,2025-11-08,1659.52,bank_transfer
5320,5000,2025-05-11,245.91,nan
5321,5001,2025-03-16,978.89,card
5322,5002,2025-10-09,1178.7,ideal
5323,5003,2025-07-11,1931.36,card
5324,5004,2025-08-27,664.04,card
5325,5005,2025-03-31,723.63,card
5326,5006,2024-12-12,1666.16,ideal
5327,5007,2025-08-04,1173.01,card
5328,5008,2024-12-11,207.06,card
5329,5009,2025-02-09,80.24,card
5330,5010,2025-08-04,1154.78,card
5331,5011,2024-11-28,1360.01,bank_transfer
5332,5012,2025-06-24,1332.75,card
5333,5014,2024-12-25,377.67,bank_transfer
5334,5015,2025-03-11,1659.77,paypal
5335,5016,2025-10-14,296.81,nan
5336,5016,2025-10-14,42.14,bank_transfer
5337,5017,2025-01-13,969.32,ideal
5338,5018,2025-01-10,995.28,bank_transfer
5339,5019,2025-06-18,1140.96,ideal
5340,5020,2025-08-31,709.9,card
5341,5021,2025-10-08,302.59,card
5342,5022,2025-08-22,1228.9,card
5343,5023,2025-09-07,275.84,nan
5344,5023,2025-09-09,57.86,ideal
5345,5023,2025-09-02,26.87,card
5346,5024,2025-08-16,297.3,ideal
5347,5024,2025-08-11,1556.13,paypal
5348,5026,2024-11-21,1254.66,nan
5349,5027,2025-10-02,684.62,ideal
5350,5028,2025-09-03,20.44,paypal
5351,5029,2024-11-21,1267.52,paypal
5352,5030,2025-03-19,1749.82,bank_transfer
5353,5031,2025-06-02,1906.59,ideal
5354,5032,2025-02-14,243.08,ideal
5355,5032,2025-02-14,220.28,paypal
5356,5033,2025-02-15,48.73,bank_transfer
5357,5033,2025-02-10,5.51,card
5358,5034,2025-06-23,899.9,ideal
5359,5036,2025-04-08,1728.24,card
5360,5037,2025-09-29,1002.53,ideal
5361,5038,2025-11-04,158.02,card
5362,5038,2025-11-13,1204.14,card
5363,5039,2025-08-18,1403.61,bank_transfer
5364,5040,2025-04-24,1607.58,card
5365,5042,2025-05-30,332.72,paypal
5366,5042,2025-05-28,754.38,paypal
5367,5043,2025-03-13,677.02,ideal
5368,5045,2025-09-16,1640.44,ideal
5369,5047,2025-10-07,754.94,paypal
5370,5048,2025-11-07,1855.07,nan
5371,5050,2025-04-15,35.77,bank_transfer
5372,5050,2025-04-23,235.06,card
5373,5051,2025-07-17,400.72,paypal
5374,5052,2025-03-31,883.18,ideal
5375,5053,2025-03-09,566.06,ideal
5376,5054,2025-11-07,1696.29,bank_transfer
5377,5055,2025-10-06,507.39,bank_transfer
5378,5056,2025-02-11,33.83,ideal
5379,5056,2025-02-07,169.51,card
5380,5058,2025-03-13,382.41,card
5381,5058,2025-03-05,1046.31,nan
5382,5059,2025-06-18,1653.84,nan
5383,5061,2025-04-10,1065.13,paypal
5384,5061,2025-04-06,89.21,card
5385,5061,2025-04-12,387.67,bank_transfer
5386,5063,2025-05-28,1829.53,ideal
5387,5064,2025-01-04,625.53,bank_transfer
5388,5065,2025-11-09,1120.01,ideal
5389,5066,2024-12-28,201.34,nan
5390,5067,2025-03-07,1861.13,bank_transfer
5391,5068,2025-03-08,1603.06,card
5392,5069,2025-02-26,777.11,card
5393,5070,2024-12-07,224.23,ideal
5394,5071,2025-02-24,551.22,ideal
5395,5072,2025-02-03,1294.72,bank_transfer
5396,5073,2024-12-11,1405.58,paypal
5397,5074,2025-07-15,375.42,card
5398,5075,2025-03-30,1411.32,ideal
5399,5075,2025-03-29,127.17,ideal
5400,5076,2025-03-24,175.34,ideal
5401,5078,2025-10-27,1994.54,ideal
5402,5079,2025-05-18,995.05,bank_transfer
5403,5080,2025-06-27,749.39,card
5404,5082,2025-09-01,167.73,card
5405,5083,2025-02-21,463.25,card
5406,5084,2025-01-30,733.02,ideal
5407,5085,2025-01-15,606.7,card
5408,5086,2025-05-16,1005.89,ideal
5409,5087,2024-12-24,177.73,bank_transfer
5410,5087,2024-12-15,81.57,bank_transfer
5411,5088,2025-10-22,1686.65,paypal
5412,5089,2024-11-24,1070.87,card
5413,5090,2024-11-22,801.93,card
5414,5091,2025-08-26,1402.16,bank_transfer
5415,5092,2025-03-28,1058.14,ideal
5416,5094,2024-11-30,17.34,ideal
5417,5094,2024-11-23,2.12,card
5418,5094,2024-11-23,5.75,paypal
5419,5095,2025-06-08,256.07,ideal
5420,5095,2025-06-07,1007.59,ideal
5421,5096,2024-11-30,760.79,bank_transfer
5422,5096,2024-12-02,365.31,ideal
5423,5096,2024-12-02,512.18,paypal
5424,5097,2025-05-06,1253.55,bank_transfer
5425,5098,2025-04-14,1562.1,ideal
5426,5099,2025-06-29,1569.41,ideal
5427,5100,2025-08-20,1478.86,bank_transfer
5428,5103,2025-05-24,1112.29,bank_transfer
5429,5104,2025-01-19,1160.67,ideal
5430,5105,2025-03-24,1722.41,ideal
5431,5106,2024-12-28,335.84,card
5432,5107,2025-05-01,449.08,card
5433,5108,2025-11-03,133.38,bank_transfer
5434,5109,2025-11-11,97.81,ideal
5435,5110,2025-02-03,530.77,card
5436,5111,2024-12-14,1728.46,bank_transfer
5437,5112,2025-02-12,339.75,ideal
5438,5112,2025-02-04,204.58,bank_transfer
5439,5113,2025-10-15,268.3,paypal
5440,5114,2025-03-17,380.17,paypal
5441,5114,2025-03-10,272.94,ideal
5442,5114,2025-03-11,342.95,card
5443,5115,2025-05-05,239.32,nan
5444,5116,2024-12-18,233.47,bank_transfer
5445,5117,2025-01-22,1918.69,paypal
5446,5118,2025-04-05,1731.6,card
5447,5118,2025-04-02,1.23,card
5448,5118,2025-04-03,11.6,paypal
5449,5119,2025-04-24,1620.48,card
5450,5120,2025-02-09,112.72,card
5451,5121,2025-10-14,764.58,nan
5452,5122,2025-03-25,322.39,ideal
5453,5123,2025-07-06,1589.92,card
5454,5124,2025-02-06,472.63,bank_transfer
5455,5125,2025-03-09,258.94,bank_transfer
5456,5126,2025-07-25,414.19,ideal
5457,5126,2025-07-23,98.92,paypal
5458,5126,2025-07-28,19.85,card
5459,5127,2025-05-13,1534.04,ideal
5460,5128,2025-05-25,88.33,nan
5461,5128,2025-05-21,3.49,paypal
5462,5129,2025-11-20,215.29,bank_transfer
5463,5130,2025-06-27,1165.42,ideal
5464,5131,2025-11-18,188.63,card
5465,5131,2025-11-15,686.93,card
5466,5133,2025-08-29,1776.94,card
5467,5134,2025-01-21,329.44,ideal
5468,5135,2025-10-08,558.39,bank_transfer
5469,5136,2025-01-23,677.21,paypal
5470,5137,2025-06-01,43.71,bank_transfer
5471,5138,2025-02-21,250.48,card
5472,5139,2025-01-10,833.49,bank_transfer
5473,5140,2025-04-29,708.96,paypal
5474,5140,2025-04-20,202.46,ideal
5475,5141,2025-04-24,774.28,ideal
5476,5142,2025-06-10,348.27,bank_transfer
5477,5143,2024-12-03,1844.91,bank_transfer
5478,5144,2024-12-23,584.39,card
5479,5145,2025-02-17,301.73,ideal
5480,5145,2025-02-19,1687.64,paypal
5481,5146,2025-02-27,119.97,bank_transfer
5482,5148,2024-12-22,1015.93,card
5483,5148,2024-12-23,373.61,card
5484,5148,2025-01-01,23.64,card
5485,5149,2025-07-14,336.28,card
5486,5150,2025-08-06,1325.88,card
5487,5151,2024-11-26,108.19,bank_transfer
5488,5152,2025-03-11,821.27,card
5489,5153,2025-05-02,502.14,card
5490,5154,2025-07-13,1864.37,card
5491,5155,2025-10-03,143.88,bank_transfer
5492,5155,2025-10-01,500.46,bank_transfer
5493,5156,2025-10-16,1586.92,paypal
5494,5157,2025-02-27,701.8,card
5495,5158,2024-12-03,103.09,ideal
5496,5159,2025-07-14,74.8,ideal
5497,5161,2025-09-14,91.79,paypal
5498,5162,2025-01-21,985.48,card
5499,5162,2025-01-13,88.17,ideal
5500,5163,2025-07-30,840.34,ideal
5501,5164,2025-05-22,246.59,ideal
5502,5165,2025-05-04,467.39,nan
5503,5166,2025-07-29,1504.5,card
5504,5167,2024-12-31,7.51,bank_transfer
5505,5167,2025-01-06,13.19,card
5506,5168,2025-09-24,1202.6,card
5507,5169,2025-09-14,1249.26,ideal
5508,5170,2025-09-05,1535.12,ideal
5509,5172,2024-12-07,378.42,ideal
5510,5172,2024-12-03,396.64,paypal
5511,5173,2025-10-12,947.54,card
5512,5175,2025-02-02,1555.68,bank_transfer
5513,5176,2024-12-28,1157.39,card
5514,5177,2025-01-31,1455.14,card
5515,5178,2025-07-16,1206.33,ideal
5516,5178,2025-07-07,26.13,card
5517,5178,2025-07-10,59.67,card
5518,5179,2025-04-23,13.12,nan
5519,5179,2025-04-27,1.98,card
5520,5180,2025-10-07,1985.83,bank_transfer
5521,5181,2024-12-12,320.08,card
5522,5182,2025-07-20,16.66,bank_transfer
5523,5182,2025-07-24,524.94,ideal
5524,5183,2025-01-15,163.2,card
5525,5185,2025-01-24,1237.03,paypal
5526,5186,2025-06-21,1070.03,nan
5527,5187,2025-10-19,1819.02,card
5528,5188,2025-05-31,596.5,card
5529,5189,2025-04-30,1668.06,bank_transfer
5530,5190,2025-01-05,917.38,bank_transfer
5531,5191,2025-11-14,465.06,card
5532,5192,2025-09-19,184.22,bank_transfer
5533,5192,2025-09-18,297.48,bank_transfer
5534,5194,2025-04-18,1012.67,card
5535,5195,2025-06-25,330.26,paypal
5536,5196,2025-02-22,1310.31,card
5537,5197,2024-12-24,1847.91,ideal
5538,5198,2024-12-25,1338.06,card
5539,5200,2025-10-12,910.65,card
5540,5203,2025-08-30,1551.06,ideal
5541,5204,2025-06-06,195.38,bank_transfer
5542,5205,2025-06-05,1343.04,card
5543,5206,2024-12-29,1118.02,card
5544,5207,2025-09-27,1299.89,paypal
5545,5207,2025-09-23,642.86,ideal
5546,5210,2025-09-15,520.68,bank_transfer
5547,5210,2025-09-21,18.23,paypal
5548,5211,2025-03-15,480.38,ideal
5549,5212,2025-01-07,1147.58,bank_transfer
5550,5213,2025-11-23,1044.13,paypal
5551,5215,2024-12-02,74.31,card
5552,5215,2024-11-28,114.46,bank_transfer
5553,5215,2024-12-01,118.98,ideal
5554,5216,2025-07-14,832.07,ideal
5555,5218,2024-11-22,1782.35,card
5556,5219,2025-08-24,1573.94,paypal
5557,5220,2025-11-08,174.76,paypal
5558,5221,2024-11-23,85.66,ideal
5559,5221,2024-11-18,428.4,card
5560,5221,2024-11-22,105.84,ideal
5561,5222,2025-06-23,167.75,paypal
5562,5223,2025-09-10,632.01,ideal
5563,5224,2025-08-17,1205.83,card
5564,5225,2025-10-08,1560.57,card
5565,5226,2025-09-28,891.55,paypal
5566,5228,2025-09-24,1140.04,bank_transfer
5567,5229,2025-06-07,1481.92,card
5568,5230,2025-02-12,1120.28,bank_transfer
5569,5231,2024-12-20,455.42,bank_transfer
5570,5232,2025-11-25,1268.58,ideal
5571,5233,2025-01-01,1415.83,ideal
5572,5234,2025-06-10,1892.37,card
5573,5235,2025-11-22,1853.48,card
5574,5236,2025-06-16,358.47,ideal
5575,5237,2025-11-12,1671.04,ideal
5576,5238,2025-05-24,373.08,bank_transfer
5577,5239,2025-07-21,1590.33,paypal
5578,5240,2025-11-04,1742.31,ideal
5579,5241,2024-12-01,253.81,ideal
5580,5242,2025-10-02,641.92,ideal
5581,5245,2025-05-30,1696.92,card
5582,5246,2025-05-23,369.65,ideal
5583,5246,2025-05-22,289.73,ideal
5584,5248,2025-06-10,751.87,ideal
5585,5249,2025-11-15,198.22,card
5586,5251,2025-03-03,507.91,paypal
5587,5251,2025-03-05,162.3,ideal
5588,5251,2025-03-04,405.63,ideal
5589,5252,2025-08-14,1997.34,card
5590,5253,2025-08-21,292.33,ideal
5591,5254,2025-02-25,204.6,nan
5592,5254,2025-02-27,104.07,ideal
5593,5255,2024-12-15,55.89,card
5594,5256,2025-05-01,40.38,bank_transfer
5595,5256,2025-05-10,1657.26,bank_transfer
5596,5257,2025-09-20,583.77,ideal
5597,5257,2025-09-27,1389.14,paypal
5598,5258,2024-12-24,1039.34,paypal
5599,5260,2025-05-02,1518.09,ideal
5600,5261,2025-06-08,1480.69,paypal
5601,5262,2024-12-07,811.89,card
5602,5263,2025-04-17,1235.75,card
5603,5264,2025-08-16,1298.49,card
5604,5265,2025-02-07,655.06,paypal
5605,5266,2025-11-14,15.4,card
5606,5266,2025-11-17,1741.21,paypal
5607,5267,2025-05-18,1020.14,card
5608,5268,2025-07-31,668.02,bank_transfer
5609,5269,2025-08-08,1834.14,card
5610,5270,2025-08-24,1931.55,card
5611,5271,2025-07-04,1427.76,ideal
5612,5271,2025-07-11,242.48,card
5613,5272,2025-11-17,1039.4,paypal
5614,5273,2025-06-23,1595.8,bank_transfer
5615,5274,2025-06-28,1342.04,card
5616,5274,2025-06-28,515.14,ideal
5617,5275,2025-04-22,1350.55,nan
5618,5277,2025-01-21,1054.02,card
5619,5278,2025-04-27,285.53,paypal
5620,5279,2025-06-17,1163.88,bank_transfer
5621,5280,2024-11-26,1279.87,ideal
5622,5281,2025-04-28,857.39,paypal
5623,5282,2025-08-24,771.56,nan
5624,5283,2025-11-22,1268.17,bank_transfer
5625,5284,2025-05-29,613.77,ideal
5626,5285,2025-10-10,91.0,ideal
5627,5286,2025-05-24,1413.03,nan
5628,5288,2025-09-30,1612.02,bank_transfer
5629,5289,2025-06-29,22.71,card
5630,5290,2025-04-08,332.18,card
5631,5291,2025-04-30,372.02,ideal
5632,5291,2025-04-30,766.22,bank_transfer
5633,5291,2025-05-05,701.56,card
5634,5292,2025-01-01,473.52,bank_transfer
5635,5293,2025-06-05,1713.04,ideal
5636,5294,2025-09-04,393.81,paypal
5637,5295,2025-03-12,1277.26,ideal
5638,5296,2025-09-04,456.88,card
5639,5297,2025-08-23,1896.4,ideal
5640,5298,2025-01-15,989.72,ideal
5641,5299,2025-11-05,70.13,paypal
5642,5300,2025-03-22,1258.04,bank_transfer
5643,5301,2025-09-24,1487.29,card
5644,5302,2025-05-21,988.76,bank_transfer
5645,5303,2025-02-28,1929.04,ideal
5646,5304,2025-09-14,1556.3,bank_transfer
5647,5305,2025-08-23,497.91,ideal
5648,5306,2025-05-18,1215.35,ideal
5649,5307,2025-11-04,928.95,bank_transfer
5650,5308,2025-11-02,280.81,paypal
5651,5309,2025-01-20,1070.47,ideal
5652,5310,2025-01-08,1235.69,bank_transfer
5653,5311,2025-09-02,562.25,bank_transfer
5654,5312,2025-04-30,1043.32,card
5655,5313,2025-07-05,511.14,ideal
5656,5314,2025-06-11,271.07,ideal
5657,5315,2025-03-06,232.43,ideal
5658,5316,2025-08-01,1388.0,bank_transfer
5659,5317,2025-10-23,1280.7,card
5660,5318,2025-10-18,250.32,ideal
5661,5319,2025-02-28,407.67,card
5662,5320,2024-12-10,1342.1,card
5663,5321,2024-11-23,1447.15,paypal
5664,5322,2025-03-23,1638.73,card
5665,5323,2025-11-05,626.46,card
5666,5324,2024-12-30,849.78,card
5667,5326,2025-07-27,780.05,bank_transfer
5668,5328,2025-05-05,708.23,ideal
5669,5329,2025-05-07,1194.93,paypal
5670,5330,2025-10-16,795.4,card
5671,5331,2025-10-28,1933.26,ideal
5672,5332,2025-04-01,488.47,card
5673,5332,2025-04-06,1431.09,card
5674,5333,2025-03-10,1356.97,paypal
5675,5334,2025-07-21,1216.18,paypal
5676,5334,2025-07-13,586.26,paypal
5677,5335,2025-03-04,919.1,ideal
5678,5336,2025-11-10,555.97,card
5679,5337,2024-12-14,80.67,card
5680,5338,2025-04-27,1116.93,bank_transfer
5681,5339,2025-05-09,602.85,bank_transfer
5682,5340,2025-03-30,954.52,paypal
5683,5341,2025-01-13,526.43,card
5684,5342,2025-04-30,583.52,card
5685,5343,2025-05-30,1593.01,card
5686,5344,2025-01-02,281.36,card
5687,5345,2025-02-26,143.08,ideal
5688,5346,2025-03-18,1459.69,bank_transfer
5689,5348,2025-06-18,172.58,card
5690,5348,2025-06-18,358.69,ideal
5691,5349,2025-07-06,1403.9,paypal
5692,5350,2025-01-20,1265.79,paypal
5693,5351,2025-04-14,1393.93,card
5694,5352,2025-10-06,979.28,bank_transfer
5695,5353,2025-03-18,1878.39,bank_transfer
5696,5354,2025-06-25,1205.6,bank_transfer
5697,5355,2025-10-30,196.88,ideal
5698,5356,2024-12-19,1181.87,card
5699,5357,2025-11-13,1086.96,card
5700,5358,2025-04-01,231.83,card
5701,5359,2025-07-14,1127.7,card
5702,5360,2025-06-16,1500.65,card
5703,5361,2025-01-04,1302.83,nan
5704,5363,2025-03-18,144.79,card
5705,5364,2025-08-24,624.44,ideal
5706,5365,2025-11-15,816.31,paypal
5707,5366,2025-03-01,1941.96,card
5708,5367,2024-12-28,679.03,card
5709,5368,2025-08-13,731.76,ideal
5710,5368,2025-08-15,656.27,bank_transfer
5711,5369,2025-09-24,1841.49,bank_transfer
5712,5370,2025-07-22,499.58,paypal
5713,5371,2025-11-03,1517.61,card
5714,5372,2025-11-10,1493.37,bank_transfer
5715,5373,2025-07-29,57.93,ideal
5716,5374,2025-11-18,694.94,ideal
5717,5374,2025-11-16,74.13,bank_transfer
5718,5374,2025-11-12,158.94,card
5719,5375,2025-05-09,802.47,ideal
5720,5376,2025-09-19,1009.11,card
5721,5377,2024-11-26,418.63,card
5722,5378,2025-09-14,1109.46,nan
5723,5379,2025-02-08,629.19,paypal
5724,5380,2025-10-03,1171.67,card
5725,5382,2024-12-24,230.3,ideal
5726,5382,2024-12-25,123.69,card
5727,5383,2025-07-10,895.43,paypal
5728,5384,2025-03-29,1159.54,card
5729,5385,2025-02-14,1535.43,paypal
5730,5386,2024-12-06,1309.86,bank_transfer
5731,5387,2025-06-02,1066.7,card
5732,5392,2025-03-19,334.91,ideal
5733,5393,2025-09-19,500.01,paypal
5734,5394,2025-07-14,798.19,ideal
5735,5394,2025-07-16,199.69,bank_transfer
5736,5395,2024-12-20,18.22,nan
5737,5395,2024-12-22,65.06,ideal
5738,5397,2025-11-20,1895.18,card
5739,5398,2025-09-18,1634.02,bank_transfer
5740,5399,2025-02-18,1748.22,paypal
5741,5400,2025-03-11,187.31,paypal
5742,5401,2025-10-06,956.13,card
5743,5402,2025-04-25,776.01,card
5744,5402,2025-04-26,251.76,paypal
