order_id,customer_id,order_date,status,total_amount,currency
4803,730,2025-09-10 00:00:00,Completed,115.06,EUR
4804,20,2025-10-22 00:00:00,completed,1442.08,USD
4805,273,2024-12-17 00:00:00,Completed,1085.13,EUR
4806,560,2025-03-31 00:00:00,Pending,1929.66,EUR
4807,304,2025-03-02 00:00:00,Completed,368.41,USD
4808,969,2024-11-20 00:00:00,Completed,197.93,EUR
4809,723,2025-08-14 00:00:00,Completed,1698.18,EUR
4810,692,2025-01-15 00:00:00,Completed,1464.36,USD
4811,312,2025-07-22 00:00:00,Completed,1406.32,EUR
4812,648,2025-05-02 00:00:00,pndng,99.91,USD
4813,142,2025-07-08 00:00:00,pending,1376.78,USD
4814,558,2025-08-10 00:00:00,Pending,208.43,EUR
4815,440,2025-09-29 00:00:00,Completed,1335.17,EUR
4816,550,2025-06-01 00:00:00,pndng,1349.4,EUR
4817,986,2025-02-04 00:00:00,pending,383.84,EUR
4818,123,2025-10-13 00:00:00,Pending,368.68,GBP
4819,340,2025-09-04 00:00:00,Pending,1451.68,GBP
4820,995,2025-02-23 00:00:00,pending,1668.35,USD
4821,419,2025-05-16 00:00:00,Pending,1255.91,EUR
4822,983,2025-02-28 00:00:00,Completed,1351.29,EUR
4823,984,2025-10-16 00:00:00,pndng,1295.61,EUR
4824,383,2025-03-24 00:00:00,Pending,551.25,USD
4825,416,2025-03-31 00:00:00,Pending,788.15,EUR
4826,514,2025-03-24 00:00:00,Pending,188.68,EUR
4827,691,2025-05-15 00:00:00,Completed,1809.37,EUR
4828,431,2025-10-19 00:00:00,Completed,1764.4,EUR
4829,176,2025-01-19 00:00:00,Completed,1254.84,EUR
4830,640,2025-02-13 00:00:00,Completed,1943.56,USD
4831,283,2025-04-21 00:00:00,Completed,114.23,USD
4832,544,2025-01-19 00:00:00,Pending,225.23,USD
4833,619,2025-02-27 00:00:00,Completed,1081.24,USD
4834,777,2025-10-26 00:00:00,Completed,1118.82,GBP
4835,101,2025-01-19 00:00:00,Completed,308.75,USD
4836,3,2025-01-02 00:00:00,completed,1293.62,EUR
4837,764,2025-09-25 00:00:00,pending,1659.1,USD
4838,128,2025-04-21 00:00:00,pndng,79.98,USD
4839,328,2025-06-29 00:00:00,Completed,102.05,GBP
4840,340,2025-03-05 00:00:00,pndng,1036.98,EUR
4841,340,2025-11-06 00:00:00,Completed,1593.0,EUR
4842,718,2025-04-25 00:00:00,Completed,1842.0,EUR
4843,825,2025-09-28 00:00:00,completed,935.57,EUR
4844,61,2025-04-16 00:00:00,pending,1287.79,EUR
4845,853,2025-11-10 00:00:00,Completed,1559.22,USD
4846,215,2025-07-10 00:00:00,Pending,17.85,GBP
4847,525,2025-08-18 00:00:00,completed,1873.8,USD
4848,202,2025-01-11 00:00:00,Completed,1562.08,USD
4849,595,2025-01-28 00:00:00,Completed,1261.59,USD
4850,934,2025-04-09 00:00:00,Completed,362.58,USD
4851,422,2025-01-20 00:00:00,Pending,1077.59,USD
4852,904,2024-12-03 00:00:00,Completed,28.44,EUR
4853,80,2024-12-28 00:00:00,Pending,56.57,EUR
4854,475,2025-08-17 00:00:00,Pending,44.93,USD
4855,869,2024-11-18 00:00:00,Completed,1052.39,EUR
4856,584,2025-01-29 00:00:00,Pending,1254.98,EUR
4857,989,2025-10-28 00:00:00,Completed,1246.06,EUR
4858,999,2024-11-22 00:00:00,Completed,1192.08,EUR
4859,219,2025-08-18 00:00:00,Completed,491.81,GBP
4860,929,2025-07-06 00:00:00,Completed,370.48,GBP
4861,546,2025-06-11 00:00:00,Completed,1839.77,USD
4862,494,2025-07-01 00:00:00,Completed,401.2,USD
4863,702,2024-12-29 00:00:00,completed,578.19,EUR
4864,747,2024-12-31 00:00:00,Completed,693.96,USD
4865,489,2025-01-14 00:00:00,Completed,1668.33,USD
4866,736,2025-10-25 00:00:00,Completed,208.33,EUR
4867,413,2025-05-30 00:00:00,Completed,954.42,GBP
4868,432,2025-08-28 00:00:00,pending,283.39,EUR
4869,333,2024-11-22 00:00:00,Completed,1199.68,EUR
4870,829,2025-07-02 00:00:00,Completed,211.99,GBP
4871,411,2025-08-07 00:00:00,Completed,783.26,GBP
4872,585,2025-03-02 00:00:00,Completed,910.48,USD
4873,846,2025-04-27 00:00:00,completed,840.91,USD
4874,559,2025-04-13 00:00:00,Completed,1080.21,EUR
4875,40,2025-11-14 00:00:00,pending,1286.86,EUR
4876,546,2025-06-30 00:00:00,Completed,541.59,GBP
4877,492,2025-09-14 00:00:00,Pending,68.91,GBP
4878,615,2025-10-15 00:00:00,Pending,1474.46,EUR
4879,218,2024-12-18 00:00:00,Pending,328.85,EUR
4880,569,2025-10-26 00:00:00,Completed,90.48,EUR
4881,598,2025-11-01 00:00:00,Completed,1012.64,EUR
4882,611,2025-02-23 00:00:00,Completed,240.95,USD
4883,228,2025-01-21 00:00:00,Pending,1259.1,EUR
4884,482,2025-08-16 00:00:00,Pending,676.48,EUR
4885,210,2025-04-29 00:00:00,completed,636.06,EUR
4886,363,2025-01-06 00:00:00,Completed,1822.45,EUR
4887,378,2025-06-19 00:00:00,pending,709.62,GBP
4888,790,2025-01-24 00:00:00,Completed,1077.47,EUR
4889,760,2025-05-29 00:00:00,Pending,1095.61,EUR
4890,454,2025-02-28 00:00:00,Completed,300.34,EUR
4891,973,2024-12-10 00:00:00,Completed,430.77,USD
4892,362,2025-07-27 00:00:00,Pending,1417.09,USD
4893,66,2025-10-09 00:00:00,Completed,481.18,GBP
4894,996,2025-06-06 00:00:00,pending,1146.05,USD
4895,235,2025-08-02 00:00:00,Completed,1387.53,EUR
4896,48,2024-12-26 00:00:00,Pending,690.9,EUR
4897,797,2025-03-28 00:00:00,Pending,292.89,USD
4898,294,2025-09-21 00:00:00,pending,1041.54,GBP
4899,475,2025-07-20 00:00:00,Completed,1678.24,EUR
4900,813,2025-10-11 00:00:00,Pending,1382.67,EUR
4901,522,2024-11-25 00:00:00,Completed,1741.81,USD
4902,780,2025-03-16 00:00:00,Completed,504.41,USD
4903,975,2025-03-12 00:00:00,Pending,1295.56,USD
4904,912,2025-05-11 00:00:00,Completed,1462.41,EUR
4905,381,2025-11-07 00:00:00,Completed,1396.75,GBP
4906,398,2025-06-23 00:00:00,pending,499.88,GBP
4907,166,2025-11-12 00:00:00,Pending,651.69,EUR
4908,564,2025-04-27 00:00:00,pending,913.82,EUR
4909,870,2025-09-13 00:00:00,Completed,1777.78,GBP
4910,782,2025-07-14 00:00:00,completed,1186.47,USD
4911,911,2025-07-09 00:00:00,pending,357.47,USD
4912,418,2025-02-16 00:00:00,Completed,807.79,EUR
4913,942,2025-11-07 00:00:00,pending,48.84,EUR
4914,638,2025-04-24 00:00:00,pending,1218.78,USD
4915,958,2024-11-26 00:00:00,Pending,1238.8,USD
4916,926,2025-05-23 00:00:00,pending,854.79,EUR
4917,269,2025-01-19 00:00:00,Pending,1704.06,USD
4918,14,2025-09-13 00:00:00,pending,1069.15,GBP
4919,290,2025-04-20 00:00:00,Pending,725.07,USD
4920,652,2025-01-03 00:00:00,pending,1047.53,EUR
4921,866,2025-03-23 00:00:00,Completed,243.02,USD
4922,442,2024-11-24 00:00:00,Completed,1929.71,USD
4923,902,2025-01-31 00:00:00,Completed,572.81,USD
4924,277,2025-04-10 00:00:00,Pending,1534.47,USD
4925,708,2025-01-13 00:00:00,pndng,168.49,EUR
4926,67,2025-01-06 00:00:00,Completed,909.77,EUR
4927,865,2025-06-05 00:00:00,Pending,766.04,GBP
4928,60,2024-12-31 00:00:00,Completed,973.19,EUR
4929,487,2025-03-30 00:00:00,Pending,805.0,USD
4930,515,2025-04-07 00:00:00,Completed,1744.79,USD
4931,845,2024-12-30 00:00:00,pending,1403.81,USD
4932,40,2025-08-22 00:00:00,Completed,1721.66,EUR
4933,426,2025-05-02 00:00:00,Completed,1139.52,EUR
4934,856,2024-12-01 00:00:00,Completed,1407.4,USD
4935,259,2025-05-01 00:00:00,pending,974.6,EUR
4936,940,2025-01-21 00:00:00,Completed,1338.32,EUR
4937,479,2025-03-03 00:00:00,Completed,83.57,USD
4938,411,2025-10-02 00:00:00,Pending,831.5,GBP
4939,306,2025-03-12 00:00:00,pndng,903.98,USD
4940,341,2025-06-29 00:00:00,Completed,1019.66,EUR
4941,474,2025-08-10 00:00:00,Pending,750.57,USD
4942,609,2025-02-27 00:00:00,Completed,1836.76,USD
4943,213,2024-11-27 00:00:00,Completed,441.46,USD
4944,57,2025-01-21 00:00:00,pending,695.79,EUR
4945,569,2024-12-26 00:00:00,Completed,919.21,USD
4946,978,2025-09-01 00:00:00,Completed,1603.91,USD
4947,972,2025-05-03 00:00:00,pndng,1223.98,EUR
4948,265,2025-04-19 00:00:00,pndng,812.55,EUR
4949,93,2025-02-03 00:00:00,Completed,145.51,EUR
4950,786,2025-04-23 00:00:00,pending,1398.88,EUR
4951,466,2025-05-22 00:00:00,Completed,1324.95,EUR
4952,735,2025-03-24 00:00:00,pndng,1431.77,EUR
4953,317,2024-12-16 00:00:00,Completed,949.85,EUR
4954,427,2025-09-18 00:00:00,pndng,169.6,USD
4955,689,2025-03-13 00:00:00,Completed,844.32,USD
4956,550,2025-08-14 00:00:00,Completed,1933.94,EUR
4957,162,2024-12-08 00:00:00,pndng,1608.9,USD
4958,947,2025-07-25 00:00:00,Pending,1007.17,EUR
4959,566,2025-08-05 00:00:00,pndng,955.44,EUR
4960,890,2025-07-16 00:00:00,pending,1016.04,USD
4961,22,2025-03-10 00:00:00,pending,603.76,EUR
4962,799,2025-09-04 00:00:00,Pending,1589.45,GBP
4963,767,2025-03-13 00:00:00,pending,1136.33,USD
4964,821,2025-10-28 00:00:00,Completed,130.05,USD
4965,280,2025-09-02 00:00:00,Pending,1077.01,GBP
4966,544,2025-05-17 00:00:00,Completed,1165.57,EUR
4967,328,2025-03-07 00:00:00,pending,641.56,USD
4968,504,2025-03-26 00:00:00,Completed,428.6,EUR
4969,398,2025-02-24 00:00:00,completed,507.65,USD
4970,554,2025-05-14 00:00:00,Completed,753.33,EUR
4971,497,2025-08-10 00:00:00,Pending,658.07,EUR
4972,927,2025-01-08 00:00:00,pending,134.03,USD
4973,718,2025-11-07 00:00:00,pending,15.89,EUR
4974,969,2025-05-24 00:00:00,Pending,671.37,GBP
4975,197,2025-11-07 00:00:00,Completed,1596.83,EUR
4976,137,2025-11-14 00:00:00,Completed,944.51,EUR
4977,949,2025-06-05 00:00:00,Completed,"1.948,55",USD
4978,122,2025-03-02 00:00:00,Completed,118.31,USD
4979,217,2025-01-23 00:00:00,pending,1361.23,USD
4980,632,2025-08-01 00:00:00,Completed,1742.63,EUR
4981,298,2025-08-28 00:00:00,Pending,724.65,USD
4982,215,2025-03-15 00:00:00,Pending,1299.72,EUR
4983,764,2025-09-22 00:00:00,pending,1016.99,USD
4984,390,2025-01-11 00:00:00,Completed,429.02,USD
4985,714,2025-04-07 00:00:00,Pending,1071.4,EUR
4986,996,2025-01-13 00:00:00,pndng,1390.66,USD
4987,766,2025-05-12 00:00:00,Completed,1439.31,EUR
4988,125,2025-03-04 00:00:00,Completed,1123.88,USD
4989,481,2025-06-26 00:00:00,Completed,731.63,USD
4990,864,2025-07-04 00:00:00,Completed,1858.62,USD
4991,289,2024-12-10 00:00:00,pndng,256.22,EUR
4992,473,2025-10-09 00:00:00,Pending,300.19,GBP
4993,4,2025-08-20 00:00:00,Completed,714.38,EUR
4994,728,2024-12-08 00:00:00,Completed,1883.66,EUR
4995,581,2025-07-05 00:00:00,Completed,1195.31,USD
4996,978,2025-06-02 00:00:00,Pending,742.27,GBP
4997,649,2025-02-17 00:00:00,Completed,1833.97,EUR
4998,247,2024-12-26 00:00:00,Completed,200.01,EUR
4999,33,2025-11-07 00:00:00,pending,1659.52,GBP
5000,867,2025-05-03 00:00:00,Completed,245.91,USD
5001,426,2025-03-06 00:00:00,Completed,978.89,EUR
5002,608,2025-10-03 00:00:00,Completed,1178.7,EUR
5003,81,2025-07-02 00:00:00,Pending,1931.36,GBP
5004,514,2025-08-25 00:00:00,Completed,664.04,USD
5005,123,2025-03-31 00:00:00,pndng,723.63,EUR
5006,199,2024-12-09 00:00:00,Completed,1666.16,EUR
5007,738,2025-08-04 00:00:00,Pending,1173.01,GBP
5008,802,2024-12-02 00:00:00,Pending,207.06,EUR
5009,266,2025-02-09 00:00:00,Completed,80.24,EUR
5010,662,2025-07-30 00:00:00,Completed,1154.78,EUR
5011,15,2024-11-26 00:00:00,Completed,1360.01,USD
5012,505,2025-06-15 00:00:00,pndng,1332.75,USD
5013,315,2025-03-10 00:00:00,Completed,594.36,USD
5014,249,2024-12-23 00:00:00,Completed,377.67,EUR
5015,32,2025-03-09 00:00:00,Completed,1659.77,USD
5016,790,2025-10-12 00:00:00,Completed,338.95,GBP
5017,845,2025-01-08 00:00:00,Completed,969.32,EUR
5018,756,2025-01-06 00:00:00,pndng,995.28,EUR
5019,617,2025-06-18 00:00:00,Pending,"1.140,96",USD
5020,944,2025-08-27 00:00:00,pending,709.9,GBP
5021,476,2025-09-28 00:00:00,Completed,302.59,GBP
5022,61,2025-08-19 00:00:00,Completed,1228.9,USD
5023,56,2025-09-02 00:00:00,pending,360.57,USD
5024,434,2025-08-07 00:00:00,Completed,1853.43,USD
5025,955,2025-06-28 00:00:00,Pending,358.62,GBP
5026,310,2024-11-18 00:00:00,pending,1254.66,EUR
5027,857,2025-09-22 00:00:00,Pending,684.62,EUR
5028,399,2025-09-03 00:00:00,pending,20.44,GBP
5029,241,2024-11-21 00:00:00,pending,1267.52,USD
5030,995,2025-03-09 00:00:00,Completed,1749.82,USD
5031,317,2025-05-31 00:00:00,pending,1906.59,GBP
5032,459,2025-02-09 00:00:00,completed,463.36,USD
5033,792,2025-02-07 00:00:00,Completed,54.24,EUR
5034,352,2025-06-21 00:00:00,pending,899.9,USD
5035,671,2025-01-17 00:00:00,Completed,259.67,EUR
5036,505,2025-04-06 00:00:00,Completed,1728.24,USD
5037,236,2025-09-23 00:00:00,Completed,1002.53,GBP
5038,491,2025-11-04 00:00:00,Completed,1362.16,USD
5039,891,2025-08-09 00:00:00,Completed,1403.61,USD
5040,840,2025-04-16 00:00:00,Completed,1607.58,USD
5041,410,2025-10-02 00:00:00,Completed,1513.91,GBP
5042,975,2025-05-21 00:00:00,completed,1087.1,GBP
5043,116,2025-03-10 00:00:00,Completed,677.02,EUR
5044,162,2025-02-05 00:00:00,Completed,1348.7,USD
5045,702,2025-09-15 00:00:00,Completed,1640.44,USD
5046,217,2025-05-15 00:00:00,Completed,327.62,USD
5047,517,2025-10-03 00:00:00,completed,754.94,GBP
5048,503,2025-11-07 00:00:00,Completed,1855.07,EUR
5049,164,2025-01-22 00:00:00,Completed,1223.78,USD
5050,53,2025-04-15 00:00:00,Pending,270.83,EUR
5051,630,2025-07-16 00:00:00,Completed,400.72,EUR
5052,110,2025-03-30 00:00:00,pending,883.18,EUR
5053,256,2025-03-01 00:00:00,Completed,566.06,USD
5054,22,2025-10-31 00:00:00,Pending,1696.29,GBP
5055,670,2025-09-30 00:00:00,Pending,507.39,USD
5056,272,2025-02-01 00:00:00,pndng,203.34,EUR
5057,632,2025-11-12 00:00:00,Pending,711.69,EUR
5058,989,2025-03-05 00:00:00,pending,1428.72,USD
5059,268,2025-06-17 00:00:00,Completed,1653.84,USD
5060,116,2025-10-28 00:00:00,Completed,1079.43,USD
5061,609,2025-04-02 00:00:00,Completed,1542.01,USD
5062,286,2024-12-02 00:00:00,Pending,1351.09,EUR
5063,242,2025-05-18 00:00:00,completed,1829.53,EUR
5064,335,2025-01-04 00:00:00,Completed,625.53,USD
5065,934,2025-11-01 00:00:00,completed,1120.01,EUR
5066,763,2024-12-23 00:00:00,completed,201.34,USD
5067,224,2025-03-01 00:00:00,Completed,1861.13,EUR
5068,378,2025-03-01 00:00:00,Pending,1603.06,USD
5069,617,2025-02-24 00:00:00,Completed,777.11,EUR
5070,344,2024-12-05 00:00:00,pndng,224.23,USD
5071,392,2025-02-19 00:00:00,Completed,551.22,EUR
5072,73,2025-01-29 00:00:00,Pending,1294.72,USD
5073,137,2024-12-04 00:00:00,Pending,1405.58,USD
5074,655,2025-07-07 00:00:00,Completed,375.42,EUR
5075,283,2025-03-21 00:00:00,pending,1538.49,USD
5076,617,2025-03-20 00:00:00,pending,175.34,EUR
5077,193,2025-02-19 00:00:00,Pending,42.16,EUR
5078,219,2025-10-19 00:00:00,Completed,1994.54,USD
5079,920,2025-05-12 00:00:00,Completed,995.05,EUR
5080,604,2025-06-24 00:00:00,Pending,749.39,GBP
5081,349,2025-10-07 00:00:00,Pending,190.18,EUR
5082,431,2025-08-31 00:00:00,Completed,167.73,USD
5083,428,2025-02-18 00:00:00,Completed,463.25,EUR
5084,257,2025-01-28 00:00:00,Completed,733.02,EUR
5085,193,2025-01-11 00:00:00,pending,606.7,EUR
5086,325,2025-05-16 00:00:00,Completed,1005.89,EUR
5087,876,2024-12-14 00:00:00,Pending,259.3,USD
5088,874,2025-10-21 00:00:00,Pending,1686.65,EUR
5089,739,2024-11-19 00:00:00,Pending,1070.87,EUR
5090,783,2024-11-19 00:00:00,Completed,801.93,USD
5091,368,2025-08-17 00:00:00,Pending,1402.16,USD
5092,962,2025-03-27 00:00:00,Completed,1058.14,EUR
5093,973,2025-03-04 00:00:00,Completed,906.03,EUR
5094,579,2024-11-20 00:00:00,Pending,25.21,EUR
5095,778,2025-06-02 00:00:00,Completed,1263.66,USD
5096,888,2024-11-25 00:00:00,pending,"1.638,28",USD
5097,422,2025-05-06 00:00:00,pending,1253.55,USD
5098,468,2025-04-14 00:00:00,Pending,1562.1,EUR
5099,750,2025-06-28 00:00:00,pending,1569.41,GBP
5100,570,2025-08-20 00:00:00,Completed,1478.86,GBP
5101,689,2024-12-28 00:00:00,Completed,1776.72,EUR
5102,8,2025-03-13 00:00:00,Completed,289.12,EUR
5103,376,2025-05-21 00:00:00,Completed,1112.29,USD
5104,121,2025-01-15 00:00:00,Completed,1160.67,EUR
5105,652,2025-03-24 00:00:00,Pending,1722.41,EUR
5106,788,2024-12-27 00:00:00,Pending,335.84,USD
5107,103,2025-04-29 00:00:00,Pending,449.08,EUR
5108,341,2025-10-24 00:00:00,Pending,133.38,EUR
5109,854,2025-11-09 00:00:00,pending,97.81,EUR
5110,895,2025-02-03 00:00:00,Pending,530.77,USD
5111,911,2024-12-04 00:00:00,Completed,1728.46,USD
5112,907,2025-02-04 00:00:00,Pending,544.33,USD
5113,79,2025-10-10 00:00:00,Completed,268.3,GBP
5114,25,2025-03-10 00:00:00,Completed,996.06,EUR
5115,168,2025-05-02 00:00:00,Completed,239.32,USD
5116,367,2024-12-17 00:00:00,Completed,233.47,EUR
5117,530,2025-01-20 00:00:00,Completed,1918.69,USD
5118,76,2025-03-31 00:00:00,Completed,1744.43,USD
5119,605,2025-04-24 00:00:00,Pending,1620.48,USD
5120,425,2025-02-07 00:00:00,pending,112.72,EUR
5121,295,2025-10-06 00:00:00,Pending,764.58,EUR
5122,884,2025-03-20 00:00:00,Completed,322.39,USD
5123,319,2025-06-30 00:00:00,Completed,1589.92,USD
5124,214,2025-01-27 00:00:00,Completed,472.63,EUR
5125,845,2025-03-09 00:00:00,Completed,258.94,EUR
5126,38,2025-07-18 00:00:00,Completed,532.96,USD
5127,54,2025-05-04 00:00:00,Pending,1534.04,USD
5128,548,2025-05-20 00:00:00,pending,91.82,EUR
5129,664,2025-11-17 00:00:00,Completed,215.29,USD
5130,187,2025-06-24 00:00:00,Pending,1165.42,GBP
5131,926,2025-11-11 00:00:00,Completed,875.56,GBP
5132,873,2025-03-21 00:00:00,pndng,1754.05,EUR
5133,533,2025-08-23 00:00:00,Pending,1776.94,USD
5134,709,2025-01-14 00:00:00,pndng,329.44,USD
5135,508,2025-10-07 00:00:00,pending,558.39,USD
5136,986,2025-01-21 00:00:00,Completed,677.21,EUR
5137,989,2025-05-26 00:00:00,Completed,43.71,USD
5138,541,2025-02-19 00:00:00,Pending,250.48,EUR
5139,74,2025-01-07 00:00:00,pending,833.49,EUR
5140,93,2025-04-19 00:00:00,Pending,911.42,EUR
5141,265,2025-04-17 00:00:00,Pending,774.28,EUR
5142,819,2025-06-08 00:00:00,Completed,348.27,GBP
5143,801,2024-11-23 00:00:00,Pending,1844.91,USD
5144,647,2024-12-17 00:00:00,Completed,584.39,EUR
5145,610,2025-02-13 00:00:00,pndng,1989.37,EUR
5146,448,2025-02-19 00:00:00,Completed,119.97,USD
5147,529,2025-09-06 00:00:00,pending,213.3,USD
5148,59,2024-12-22 00:00:00,Pending,1413.18,EUR
5149,711,2025-07-14 00:00:00,Completed,336.28,EUR
5150,268,2025-08-03 00:00:00,Completed,1325.88,GBP
5151,830,2024-11-22 00:00:00,pending,108.19,USD
5152,22,2025-03-03 00:00:00,Completed,821.27,USD
5153,758,2025-04-23 00:00:00,completed,502.14,USD
5154,488,2025-07-05 00:00:00,Completed,1864.37,GBP
5155,885,2025-09-29 00:00:00,Pending,644.34,USD
5156,484,2025-10-08 00:00:00,pending,1586.92,GBP
5157,206,2025-02-17 00:00:00,completed,701.8,USD
5158,800,2024-11-23 00:00:00,Completed,103.09,USD
5159,723,2025-07-05 00:00:00,Completed,74.8,GBP
5160,867,2025-11-12 00:00:00,Completed,36.34,GBP
5161,7,2025-09-07 00:00:00,Completed,91.79,GBP
5162,952,2025-01-13 00:00:00,Pending,1073.65,USD
5163,554,2025-07-24 00:00:00,Pending,840.34,USD
5164,211,2025-05-16 00:00:00,Completed,246.59,EUR
5165,41,2025-05-02 00:00:00,Completed,467.39,USD
5166,626,2025-07-27 00:00:00,pending,1504.5,USD
5167,737,2024-12-27 00:00:00,completed,20.7,USD
5168,198,2025-09-21 00:00:00,Pending,1202.6,EUR
5169,169,2025-09-10 00:00:00,Pending,1249.26,GBP
5170,336,2025-09-03 00:00:00,pending,1535.12,GBP
5171,181,2025-02-14 00:00:00,Pending,1437.83,USD
5172,347,2024-11-29 00:00:00,Completed,775.06,EUR
5173,763,2025-10-12 00:00:00,pending,947.54,EUR
5174,920,2025-10-05 00:00:00,Pending,1827.82,GBP
5175,88,2025-01-31 00:00:00,pending,1555.68,EUR
5176,928,2024-12-19 00:00:00,Completed,1157.39,USD
5177,903,2025-01-21 00:00:00,Pending,1455.14,USD
5178,428,2025-07-06 00:00:00,Pending,1292.13,GBP
5179,950,2025-04-22 00:00:00,completed,15.1,USD
5180,862,2025-10-01 00:00:00,Completed,1985.83,GBP
5181,962,2024-12-10 00:00:00,pending,320.08,USD
5182,951,2025-07-15 00:00:00,Pending,541.6,GBP
5183,672,2025-01-09 00:00:00,Completed,163.2,USD
5184,42,2024-12-16 00:00:00,Pending,1749.81,USD
5185,785,2025-01-15 00:00:00,Completed,1237.03,EUR
5186,816,2025-06-12 00:00:00,pending,1070.03,USD
5187,605,2025-10-18 00:00:00,Completed,1819.02,USD
5188,413,2025-05-21 00:00:00,pndng,596.5,EUR
5189,761,2025-04-28 00:00:00,Completed,1668.06,USD
5190,585,2024-12-29 00:00:00,Completed,917.38,EUR
5191,459,2025-11-09 00:00:00,Pending,465.06,USD
5192,78,2025-09-13 00:00:00,Completed,481.7,GBP
5193,613,2025-01-16 00:00:00,Pending,407.39,USD
5194,382,2025-04-08 00:00:00,Completed,1012.67,EUR
5195,918,2025-06-23 00:00:00,Completed,330.26,USD
5196,885,2025-02-22 00:00:00,Completed,1310.31,EUR
5197,985,2024-12-16 00:00:00,pending,1847.91,EUR
5198,518,2024-12-15 00:00:00,completed,1338.06,EUR
5199,917,2025-11-07 00:00:00,pending,1967.44,GBP
5200,777,2025-10-11 00:00:00,Completed,910.65,USD
5201,98,2025-04-13 00:00:00,Completed,118.88,EUR
5202,807,2025-04-30 00:00:00,Completed,564.89,USD
5203,724,2025-08-30 00:00:00,Pending,1551.06,EUR
5204,974,2025-06-02 00:00:00,pndng,195.38,EUR
5205,351,2025-06-05 00:00:00,Completed,1343.04,USD
5206,541,2024-12-20 00:00:00,Pending,1118.02,USD
5207,530,2025-09-21 00:00:00,pending,1942.75,USD
5208,292,2025-08-01 00:00:00,pending,615.23,GBP
5209,415,2025-02-06 00:00:00,Completed,629.41,EUR
5210,445,2025-09-14 00:00:00,Pending,538.91,EUR
5211,270,2025-03-15 00:00:00,Completed,480.38,USD
5212,210,2025-01-06 00:00:00,pndng,1147.58,EUR
5213,354,2025-11-16 00:00:00,Pending,1044.13,USD
5214,12,2025-07-25 00:00:00,pndng,963.07,EUR
5215,163,2024-11-25 00:00:00,Completed,307.75,USD
5216,991,2025-07-07 00:00:00,Pending,832.07,GBP
5217,274,2025-08-26 00:00:00,Completed,1300.0,EUR
5218,906,2024-11-22 00:00:00,Pending,1782.35,USD
5219,829,2025-08-19 00:00:00,pndng,1573.94,EUR
5220,994,2025-10-29 00:00:00,Completed,174.76,EUR
5221,906,2024-11-18 00:00:00,pndng,619.9,EUR
5222,242,2025-06-19 00:00:00,Completed,167.75,GBP
5223,179,2025-09-10 00:00:00,Completed,632.01,GBP
5224,335,2025-08-15 00:00:00,Completed,1205.83,GBP
5225,582,2025-10-04 00:00:00,Completed,1560.57,USD
5226,201,2025-09-28 00:00:00,Pending,891.55,EUR
5227,886,2025-06-19 00:00:00,completed,1934.34,USD
5228,750,2025-09-22 00:00:00,Completed,1140.04,USD
5229,854,2025-05-30 00:00:00,Pending,1481.92,USD
5230,412,2025-02-06 00:00:00,pending,1120.28,USD
5231,770,2024-12-15 00:00:00,Completed,455.42,EUR
5232,975,2025-11-18 00:00:00,Completed,1268.58,USD
5233,87,2024-12-22 00:00:00,Completed,1415.83,USD
5234,609,2025-06-03 00:00:00,pending,1892.37,GBP
5235,894,2025-11-15 00:00:00,Pending,1853.48,USD
5236,752,2025-06-16 00:00:00,Completed,358.47,GBP
5237,56,2025-11-09 00:00:00,Completed,1671.04,GBP
5238,858,2025-05-17 00:00:00,Completed,373.08,USD
5239,612,2025-07-17 00:00:00,Pending,1590.33,EUR
5240,48,2025-11-03 00:00:00,Pending,1742.31,GBP
5241,443,2024-11-26 00:00:00,Pending,253.81,EUR
5242,46,2025-10-02 00:00:00,Completed,641.92,GBP
5243,664,2025-03-10 00:00:00,Completed,538.43,EUR
5244,335,2025-08-25 00:00:00,Completed,1833.2,USD
5245,986,2025-05-22 00:00:00,Completed,1696.92,EUR
5246,150,2025-05-13 00:00:00,completed,659.38,USD
5247,730,2025-06-21 00:00:00,Completed,760.0,GBP
5248,810,2025-06-03 00:00:00,Pending,751.87,USD
5249,721,2025-11-08 00:00:00,pending,198.22,GBP
5250,400,2025-10-29 00:00:00,Completed,1096.28,USD
5251,607,2025-02-23 00:00:00,Pending,1075.84,EUR
5252,494,2025-08-09 00:00:00,Pending,1997.34,GBP
5253,292,2025-08-11 00:00:00,pndng,292.33,GBP
5254,588,2025-02-25 00:00:00,Completed,308.67,EUR
5255,887,2024-12-14 00:00:00,Completed,55.89,USD
5256,891,2025-04-30 00:00:00,Pending,1697.64,USD
5257,735,2025-09-17 00:00:00,Completed,1972.91,GBP
5258,225,2024-12-23 00:00:00,Pending,1039.34,USD
5259,543,2025-02-09 00:00:00,Completed,1564.1,USD
5260,635,2025-04-26 00:00:00,pndng,1518.09,USD
5261,955,2025-06-02 00:00:00,Completed,1480.69,GBP
5262,564,2024-12-06 00:00:00,Completed,811.89,USD
5263,798,2025-04-11 00:00:00,Completed,1235.75,USD
5264,872,2025-08-10 00:00:00,pending,1298.49,USD
5265,758,2025-02-03 00:00:00,pending,655.06,USD
5266,861,2025-11-08 00:00:00,Pending,1756.61,USD
5267,772,2025-05-08 00:00:00,completed,1020.14,EUR
5268,670,2025-07-26 00:00:00,Pending,668.02,EUR
5269,609,2025-08-05 00:00:00,Completed,1834.14,GBP
