order_id,customer_id,order_date,status,total_amount,currency,status_norm,status_final
4267,333,2024-12-22,Pending,114.2,EUR,Pending,Cancelled
4268,512,2025-03-02,Completed,1552.89,USD,Completed,Completed
4269,572,2025-05-03,Completed,517.36,USD,Completed,Completed
4270,270,2025-09-09,pending,1908.82,GBP,Pending,Cancelled
4271,306,2025-08-31,Completed,1633.75,USD,Completed,Completed
4272,868,2025-06-20,Completed,127.85,EUR,Completed,Completed
4273,601,2025-08-27,Completed,913.73,GBP,Completed,Completed
4274,505,2024-11-24,Completed,215.92,EUR,Completed,Completed
4275,194,2024-12-30,Completed,1188.54,EUR,Completed,Completed
4276,798,2025-11-16,Completed,1471.77,EUR,Completed,Completed
4277,841,2025-06-20,Completed,1202.88,EUR,Completed,Completed
4278,64,2025-09-10,Completed,528.99,USD,Completed,Completed
4279,285,2025-09-03,Completed,1926.22,USD,Completed,Completed
4280,121,2025-01-20,Completed,976.31,USD,Completed,Completed
4281,708,2025-05-26,Completed,923.73,GBP,Completed,Completed
4282,505,2025-07-28,Completed,643.14,GBP,Completed,Completed
4283,600,2025-11-15,Completed,1394.02,USD,Completed,Completed
4284,43,2025-07-08,Completed,982.79,USD,Completed,Completed
4285,950,2025-02-08,Pending,1467.53,EUR,Pending,Cancelled
4286,653,2025-04-08,Pending,1885.26,EUR,Pending,Cancelled
4287,452,2025-07-24,Pending,966.56,USD,Pending,Cancelled
4288,229,2025-06-16,Completed,240.44,EUR,Completed,Completed
4289,245,2025-10-26,Pending,1011.25,USD,Pending,Cancelled
4290,947,2024-12-25,Pending,450.33,EUR,Pending,Cancelled
4291,767,2025-08-16,pending,746.7,EUR,Pending,Cancelled
4292,985,2025-09-26,Completed,1033.4,GBP,Completed,Completed
4293,550,2024-12-13,Pending,594.35,EUR,Pending,Cancelled
4294,497,2024-12-30,Completed,1600.73,EUR,Completed,Completed
4295,891,2024-12-09,Completed,1813.56,EUR,Completed,Completed
4296,629,2025-11-13,Completed,1274.33,EUR,Completed,Completed
4297,696,2025-03-27,Pending,405.49,EUR,Pending,Cancelled
4298,550,2025-06-02,pending,1902.62,GBP,Pending,Cancelled
4299,495,2025-01-01,pending,960.79,EUR,Pending,Cancelled
4300,746,2025-06-20,Pending,862.47,USD,Pending,Cancelled
4301,480,2024-12-22,Pending,377.83,USD,Pending,Cancelled
4302,194,2025-09-03,pending,179.43,EUR,Pending,Cancelled
4303,518,2025-04-04,Completed,357.78,USD,Completed,Completed
4304,427,2025-07-01,Completed,1917.44,EUR,Completed,Completed
4305,214,2025-11-01,Completed,475.22,USD,Completed,Completed
4306,844,2025-06-24,pndng,49.96,EUR,Pending,Cancelled
4307,591,2025-07-13,Pending,1672.8,USD,Pending,Cancelled
4308,869,2025-06-08,pending,1413.79,EUR,Pending,Cancelled
4309,964,2025-09-05,Completed,1343.75,GBP,Completed,Completed
4310,964,2025-04-14,Pending,639.68,USD,Pending,Cancelled
4311,995,2025-04-22,Completed,181.76,EUR,Completed,Completed
4312,29,2025-04-29,Completed,874.86,EUR,Completed,Completed
4313,137,2025-08-01,Completed,720.54,EUR,Completed,Completed
4314,590,2025-10-23,Completed,1929.93,GBP,Completed,Completed
4315,936,2025-04-11,Completed,1479.04,USD,Completed,Completed
4316,37,2025-06-22,Completed,1515.72,USD,Completed,Completed
4317,815,2024-12-06,Pending,393.47,USD,Pending,Cancelled
4318,441,2025-05-11,Completed,741.55,EUR,Completed,Completed
4319,148,2025-05-31,pending,1600.04,GBP,Pending,Cancelled
4320,934,2024-11-21,Pending,1181.22,USD,Pending,Cancelled
4321,908,2025-03-08,Completed,834.47,USD,Completed,Completed
4322,149,2025-10-25,pndng,589.7,EUR,Pending,Cancelled
4323,199,2025-10-28,Completed,1553.41,USD,Completed,Completed
4324,773,2025-03-29,Pending,899.79,USD,Pending,Cancelled
4325,860,2025-08-07,Completed,557.03,EUR,Completed,Completed
4326,223,2025-02-16,Completed,1772.65,EUR,Completed,Completed
4327,968,2025-02-25,Pending,1488.82,EUR,Pending,Cancelled
4328,896,2025-07-11,Completed,772.64,EUR,Completed,Completed
4329,491,2024-12-01,Completed,1278.0,EUR,Completed,Completed
4330,651,2025-08-27,Completed,1611.48,GBP,Completed,Completed
4331,614,2025-07-06,Pending,37.23,GBP,Pending,Cancelled
4332,849,2025-10-12,pending,1458.87,EUR,Pending,Cancelled
4333,551,2025-07-26,Completed,883.18,GBP,Completed,Completed
4334,725,2024-11-26,Pending,757.57,USD,Pending,Cancelled
4335,960,2025-05-03,Completed,1403.95,USD,Completed,Completed
4336,30,2025-07-31,Completed,355.53,GBP,Completed,Completed
4337,553,2025-08-17,pending,1752.19,EUR,Pending,Cancelled
4338,236,2025-01-14,Completed,1391.23,EUR,Completed,Completed
4339,717,2025-10-25,pending,1763.12,USD,Pending,Cancelled
4340,412,2025-02-06,Completed,1948.97,EUR,Completed,Completed
4341,747,2025-05-23,Pending,1487.62,EUR,Pending,Cancelled
4342,222,2025-02-05,Pending,702.12,USD,Pending,Cancelled
4343,163,2025-03-28,pndng,976.91,USD,Pending,Cancelled
4344,750,2025-03-26,Completed,1313.3,EUR,Completed,Completed
4345,712,2025-10-02,Completed,1454.94,GBP,Completed,Completed
4346,559,2025-06-27,pending,1251.68,EUR,Pending,Cancelled
4347,785,2025-01-18,Completed,407.77,USD,Completed,Completed
4348,787,2025-05-21,Completed,909.48,USD,Completed,Completed
4349,427,2025-08-06,Pending,1209.93,GBP,Pending,Cancelled
4350,334,2025-01-12,Pending,524.15,EUR,Pending,Cancelled
4351,597,2025-10-01,Pending,1720.83,USD,Pending,Cancelled
4352,870,2025-07-22,Completed,1807.42,EUR,Completed,Completed
4353,645,2025-11-07,Pending,1901.58,GBP,Pending,Cancelled
4354,686,2025-02-09,Completed,357.41,USD,Completed,Completed
4355,609,2025-07-23,pending,1266.67,GBP,Pending,Cancelled
4356,404,2024-12-19,pending,889.96,EUR,Pending,Cancelled
4357,954,2025-06-02,pending,1573.08,EUR,Pending,Cancelled
4358,843,2025-08-08,Pending,826.36,GBP,Pending,Cancelled
4359,345,2025-09-23,Completed,1600.34,USD,Completed,Completed
4360,850,2025-06-24,pending,893.24,USD,Pending,Cancelled
4361,558,2025-06-23,Completed,1123.49,GBP,Completed,Completed
4362,634,2025-08-10,Completed,260.05,GBP,Completed,Completed
4363,54,2025-05-10,Pending,1788.9,USD,Pending,Cancelled
4364,44,2025-11-02,completed,643.18,EUR,Completed,Completed
4365,927,2025-07-25,pending,1660.93,GBP,Pending,Cancelled
4366,647,2025-01-13,Completed,912.51,EUR,Completed,Completed
4367,109,2024-11-27,completed,1630.99,USD,Completed,Completed
4368,167,2025-03-31,completed,762.36,EUR,Completed,Completed
4369,263,2025-02-20,pndng,298.68,EUR,Pending,Cancelled
4370,392,2025-08-12,Pending,1559.88,USD,Pending,Cancelled
4371,61,2025-10-26,Pending,1210.53,USD,Pending,Cancelled
4372,284,2025-02-24,Completed,735.43,EUR,Completed,Completed
4373,668,2025-05-26,Pending,1297.57,GBP,Pending,Cancelled
4374,142,2025-05-05,pending,1061.23,EUR,Pending,Cancelled
4375,964,2025-09-08,Completed,165.13,EUR,Completed,Completed
4376,813,2025-08-09,pending,1628.72,EUR,Pending,Cancelled
4377,233,2025-10-13,Completed,379.44,GBP,Completed,Completed
4378,418,2025-08-29,Completed,1174.4,EUR,Completed,Completed
4379,161,2025-10-16,completed,1153.03,USD,Completed,Completed
4380,79,2025-09-03,Pending,110.3,EUR,Pending,Cancelled
4381,94,2025-07-15,pending,1545.72,USD,Pending,Cancelled
4382,423,2025-09-24,Pending,1732.21,EUR,Pending,Cancelled
4383,957,2025-09-03,pending,818.46,EUR,Pending,Cancelled
4384,311,2025-08-25,pending,254.8,USD,Pending,Cancelled
4385,193,2025-08-04,Pending,697.1,USD,Pending,Cancelled
4386,98,2025-04-14,completed,1701.97,USD,Completed,Completed
4387,26,2025-01-12,Pending,1756.65,USD,Pending,Cancelled
4388,812,2025-01-02,Completed,1080.28,EUR,Completed,Completed
4389,545,2025-11-09,Completed,1284.19,GBP,Completed,Completed
4390,15,2025-03-08,pending,190.67,USD,Pending,Cancelled
4391,591,2025-11-09,Completed,1693.8,EUR,Completed,Completed
4392,329,2025-07-27,pending,1631.34,GBP,Pending,Cancelled
4393,329,2025-03-01,pending,820.05,EUR,Pending,Cancelled
4394,42,2025-02-03,pending,1420.96,EUR,Pending,Cancelled
4395,971,2025-01-25,Completed,1999.82,USD,Completed,Completed
4396,951,2025-06-11,pndng,70.92,EUR,Pending,Cancelled
4397,716,2025-08-17,pending,880.93,EUR,Pending,Cancelled
4398,964,2024-12-08,pending,1049.75,USD,Pending,Cancelled
4399,219,2025-02-19,Pending,1805.44,USD,Pending,Cancelled
4400,645,2025-05-04,pending,1754.13,EUR,Pending,Cancelled
4401,424,2025-05-04,Pending,1616.33,EUR,Pending,Cancelled
4402,565,2025-10-24,pending,169.04,USD,Pending,Cancelled
4403,128,2025-01-06,Completed,681.34,EUR,Completed,Completed
4404,508,2025-10-20,Completed,365.1,EUR,Completed,Completed
4405,538,2025-01-25,Completed,1006.68,EUR,Completed,Completed
4406,993,2024-12-31,completed,1491.74,EUR,Completed,Completed
4407,62,2025-09-26,pending,1583.22,GBP,Pending,Cancelled
4408,623,2025-04-07,pending,149.64,USD,Pending,Cancelled
4409,45,2025-10-21,Completed,1383.31,USD,Completed,Completed
4410,28,2025-09-18,Completed,1810.93,GBP,Completed,Completed
4411,182,2025-10-13,Completed,1382.38,EUR,Completed,Completed
4412,803,2025-05-28,Completed,1936.81,GBP,Completed,Completed
4413,88,2025-09-30,Pending,1753.89,USD,Pending,Cancelled
4414,379,2025-04-20,Pending,159.82,USD,Pending,Cancelled
4415,430,2025-05-06,pending,1198.72,EUR,Pending,Cancelled
4416,496,2025-06-07,Completed,1084.85,EUR,Completed,Completed
4417,802,2025-01-17,Completed,385.96,EUR,Completed,Completed
4418,629,2024-12-05,Pending,1083.66,USD,Pending,Cancelled
4419,674,2024-12-22,pending,1483.83,USD,Pending,Cancelled
4420,968,2025-05-31,pending,502.14,USD,Pending,Cancelled
4421,214,2025-09-06,Completed,1837.02,USD,Completed,Completed
4422,603,2025-03-29,pndng,740.24,USD,Pending,Cancelled
4423,176,2025-05-27,completed,1447.11,EUR,Completed,Completed
4424,834,2024-12-18,Pending,761.62,EUR,Pending,Cancelled
4425,919,2025-04-12,Completed,816.95,EUR,Completed,Completed
4426,311,2025-06-20,pending,1051.52,USD,Pending,Cancelled
4427,690,2025-08-07,pending,593.96,EUR,Pending,Cancelled
4428,377,2025-09-23,Completed,546.43,EUR,Completed,Completed
4429,542,2025-06-03,Pending,1126.4,USD,Pending,Cancelled
4430,298,2025-09-20,pending,128.99,GBP,Pending,Cancelled
4431,150,2025-07-14,completed,237.49,GBP,Completed,Completed
4432,820,2025-02-13,Completed,961.96,USD,Completed,Completed
4433,451,2025-11-03,Pending,1875.77,USD,Pending,Cancelled
4434,534,2025-07-28,pending,1587.5,GBP,Pending,Cancelled
4435,50,2024-11-22,pending,1301.25,USD,Pending,Cancelled
4436,168,2025-02-26,Completed,267.39,EUR,Completed,Completed
4437,200,2025-06-20,Completed,1971.97,GBP,Completed,Completed
4438,94,2025-06-17,pending,16.57,USD,Pending,Cancelled
4439,232,2025-05-16,Pending,1257.66,EUR,Pending,Cancelled
4440,910,2025-06-09,Completed,777.84,EUR,Completed,Completed
4441,913,2025-06-02,Pending,1739.68,GBP,Pending,Cancelled
4442,128,2025-07-27,Completed,1110.82,USD,Completed,Completed
4443,272,2024-11-20,pending,1491.89,USD,Pending,Cancelled
4444,357,2025-08-11,Completed,1809.93,EUR,Completed,Completed
4445,893,2025-04-09,Completed,1504.72,EUR,Completed,Completed
4446,34,2025-08-23,pending,1491.26,USD,Pending,Cancelled
4447,335,2025-05-30,Pending,1547.28,EUR,Pending,Cancelled
4448,829,2025-07-07,Completed,1221.81,GBP,Completed,Completed
4449,593,2025-05-09,Completed,259.68,USD,Completed,Completed
4450,639,2025-10-04,Completed,1708.7,GBP,Completed,Completed
4451,984,2025-08-09,Completed,1413.91,EUR,Completed,Completed
4452,524,2025-01-08,Completed,1303.72,USD,Completed,Completed
4453,308,2025-07-14,Pending,874.47,EUR,Pending,Cancelled
4454,207,2025-08-17,Completed,1731.72,GBP,Completed,Completed
4455,302,2025-08-25,Completed,474.95,EUR,Completed,Completed
4456,551,2025-08-16,Completed,1945.87,GBP,Completed,Completed
4457,743,2025-11-18,pending,693.83,GBP,Pending,Cancelled
4458,922,2025-09-27,pndng,624.54,EUR,Pending,Cancelled
4459,181,2025-05-16,Completed,244.25,USD,Completed,Completed
4460,536,2025-03-09,Pending,1430.13,EUR,Pending,Cancelled
4461,268,2025-06-29,Completed,470.6,EUR,Completed,Completed
4462,262,2025-09-18,Pending,710.49,GBP,Pending,Cancelled
4463,899,2025-03-01,Completed,1258.31,EUR,Completed,Completed
4464,497,2025-05-21,Completed,1819.34,USD,Completed,Completed
4465,973,2024-12-04,pndng,1115.44,USD,Pending,Cancelled
4466,530,2024-12-30,Pending,694.43,USD,Pending,Cancelled
4467,321,2025-08-06,Completed,1200.71,GBP,Completed,Completed
4468,334,2025-05-08,pending,646.08,EUR,Pending,Cancelled
4469,720,2025-11-03,Completed,1879.62,GBP,Completed,Completed
4470,255,2024-12-14,Completed,965.1,EUR,Completed,Completed
4471,554,2025-06-03,Completed,1024.87,EUR,Completed,Completed
4472,99,2025-11-04,Pending,1593.51,USD,Pending,Cancelled
4473,743,2025-10-01,Completed,658.02,EUR,Completed,Completed
4474,518,2025-04-20,Completed,248.66,USD,Completed,Completed
4475,528,2025-05-25,completed,1510.0,GBP,Completed,Completed
4476,319,2025-01-11,Completed,1389.57,EUR,Completed,Completed
4477,807,2025-05-19,pndng,325.31,GBP,Pending,Cancelled
4478,923,2025-06-07,Completed,1940.53,GBP,Completed,Completed
4479,854,2025-08-13,Completed,156.81,USD,Completed,Completed
4480,402,2025-08-04,Completed,1960.97,EUR,Completed,Completed
4481,86,2025-07-23,completed,689.58,USD,Completed,Completed
4482,541,2025-09-01,Pending,1606.21,EUR,Pending,Cancelled
4483,203,2025-07-07,Completed,32.36,USD,Completed,Completed
4484,184,2025-06-07,Completed,1658.29,EUR,Completed,Completed
4485,512,2025-09-02,pndng,1440.89,USD,Pending,Cancelled
4486,167,2025-09-28,Completed,501.64,GBP,Completed,Completed
4487,679,2025-03-15,Completed,809.18,EUR,Completed,Completed
4488,838,2025-04-04,Completed,670.9,USD,Completed,Completed
4489,483,2025-08-20,Completed,493.73,USD,Completed,Completed
4490,178,2025-06-06,Completed,1421.58,USD,Completed,Completed
4491,537,2025-02-28,Pending,651.6,EUR,Pending,Cancelled
4492,524,2024-12-21,Completed,1845.28,EUR,Completed,Completed
4493,425,2025-11-01,Completed,116.99,EUR,Completed,Completed
4494,609,2025-06-14,Pending,542.07,GBP,Pending,Cancelled
4495,861,2025-10-02,completed,87.22,USD,Completed,Completed
4496,956,2025-11-03,Completed,1819.62,USD,Completed,Completed
4497,57,2025-05-28,Pending,565.3,EUR,Pending,Cancelled
4498,418,2025-04-03,Completed,960.52,USD,Completed,Completed
4499,83,2025-06-29,Completed,98.04,EUR,Completed,Completed
4500,347,2025-01-14,Pending,189.61,EUR,Pending,Cancelled
4501,836,2024-12-08,completed,927.88,USD,Completed,Completed
4502,807,2025-01-30,Pending,1602.26,USD,Pending,Cancelled
4503,800,2025-03-11,Completed,654.51,EUR,Completed,Completed
4504,877,2024-11-21,Pending,1677.37,EUR,Pending,Cancelled
4505,850,2025-03-15,Completed,1568.5,USD,Completed,Completed
4506,565,2025-06-12,completed,1795.6,USD,Completed,Completed
4507,911,2025-03-02,Completed,590.13,EUR,Completed,Completed
4508,764,2025-11-10,Completed,515.4,USD,Completed,Completed
4509,886,2025-05-08,pending,1930.18,EUR,Pending,Cancelled
4510,927,2025-07-15,pending,1003.82,EUR,Pending,Cancelled
4511,690,2025-01-10,Completed,1128.68,USD,Completed,Completed
4512,961,2025-11-15,pending,1592.95,GBP,Pending,Cancelled
4513,808,2025-04-24,Completed,310.35,USD,Completed,Completed
4514,395,2025-05-11,pending,199.65,USD,Pending,Cancelled
4515,376,2025-05-05,pending,276.57,USD,Pending,Cancelled
4516,115,2024-12-24,Pending,850.76,EUR,Pending,Cancelled
4517,838,2025-10-16,Pending,1385.89,USD,Pending,Cancelled
4518,936,2024-12-13,Completed,1253.69,USD,Completed,Completed
4519,357,2025-04-30,Completed,597.46,USD,Completed,Completed
4520,658,2025-06-10,Completed,1884.99,GBP,Completed,Completed
4521,838,2025-06-27,Completed,1519.46,GBP,Completed,Completed
4522,276,2024-12-26,Completed,1458.74,USD,Completed,Completed
4523,881,2025-05-25,Pending,183.24,USD,Pending,Cancelled
4524,852,2025-11-06,Pending,1102.41,EUR,Pending,Cancelled
4525,212,2025-08-12,Completed,823.88,USD,Completed,Completed
4526,261,2025-11-10,Completed,1345.13,GBP,Completed,Completed
4527,553,2025-04-19,Completed,1367.0,USD,Completed,Completed
4528,293,2025-03-17,Pending,1044.92,EUR,Pending,Cancelled
4529,494,2025-06-29,Completed,863.13,USD,Completed,Completed
4530,427,2025-07-19,Completed,1237.82,EUR,Completed,Completed
4531,522,2025-04-24,pending,1538.06,EUR,Pending,Cancelled
4532,412,2025-06-28,Completed,140.67,USD,Completed,Completed
4533,604,2025-08-11,Completed,1287.39,USD,Completed,Completed
4534,477,2025-05-15,Completed,610.99,USD,Completed,Completed
4535,721,2025-01-14,Completed,51.09,EUR,Completed,Completed
4536,857,2024-12-29,Completed,49.11,EUR,Completed,Completed
4537,865,2025-07-28,pending,200.2,GBP,Pending,Cancelled
4538,191,2025-08-12,pending,274.81,USD,Pending,Cancelled
4539,427,2025-02-06,Completed,1198.93,EUR,Completed,Completed
4540,2,2025-06-06,Completed,1557.43,GBP,Completed,Completed
4541,625,2025-02-14,Pending,1227.43,EUR,Pending,Cancelled
4542,616,2025-08-20,Pending,1696.07,USD,Pending,Cancelled
4543,509,2024-12-20,pending,436.1,EUR,Pending,Cancelled
4544,941,2025-03-01,pending,1315.31,EUR,Pending,Cancelled
4545,692,2025-09-09,pndng,1964.56,EUR,Pending,Cancelled
4546,413,2025-05-24,Completed,697.97,EUR,Completed,Completed
4547,810,2025-03-19,Completed,298.55,EUR,Completed,Completed
4548,462,2025-08-02,Completed,1033.22,USD,Completed,Completed
4549,409,2025-10-13,Pending,1521.53,EUR,Pending,Cancelled
4550,855,2025-06-29,Pending,283.91,EUR,Pending,Cancelled
4551,906,2025-05-05,Pending,11.03,USD,Pending,Cancelled
4552,932,2025-03-23,Completed,728.04,EUR,Completed,Completed
4553,762,2024-11-26,Completed,980.05,EUR,Completed,Completed
4554,870,2025-06-23,pending,696.62,GBP,Pending,Cancelled
4555,43,2024-12-03,Completed,1400.4,EUR,Completed,Completed
4556,892,2025-03-24,Completed,18.38,USD,Completed,Completed
4557,923,2025-03-18,Pending,858.84,USD,Pending,Cancelled
4558,466,2025-09-22,completed,1488.98,EUR,Completed,Completed
4559,126,2025-01-25,Completed,1654.47,USD,Completed,Completed
4560,959,2025-03-15,Pending,1186.11,EUR,Pending,Cancelled
4561,250,2025-03-04,Completed,460.43,EUR,Completed,Completed
4562,566,2025-04-29,pndng,398.58,USD,Pending,Cancelled
4563,237,2025-07-11,completed,361.9,USD,Completed,Completed
4564,560,2025-07-07,pending,518.73,USD,Pending,Cancelled
4565,943,2025-09-01,completed,1693.91,GBP,Completed,Completed
4566,211,2025-03-06,Completed,60.2,EUR,Completed,Completed
4567,178,2025-08-06,completed,331.27,EUR,Completed,Completed
4568,876,2025-03-07,Completed,177.35,EUR,Completed,Completed
4569,483,2025-05-25,Completed,1063.89,GBP,Completed,Completed
4570,651,2025-11-10,pending,1985.64,USD,Pending,Cancelled
4571,299,2025-09-01,pending,1643.16,USD,Pending,Cancelled
4572,789,2025-10-29,Completed,915.0,USD,Completed,Completed
4573,190,2025-02-21,Completed,1921.96,EUR,Completed,Completed
4574,290,2025-04-08,pending,359.2,EUR,Pending,Cancelled
4575,54,2025-02-10,Completed,1091.46,USD,Completed,Completed
4576,649,2025-11-11,Pending,33.19,GBP,Pending,Cancelled
4577,200,2025-04-09,Pending,1872.92,USD,Pending,Cancelled
4578,926,2025-09-10,Pending,1037.4,EUR,Pending,Cancelled
4579,667,2025-08-05,Pending,691.01,USD,Pending,Cancelled
4580,613,2025-03-08,Pending,1648.49,USD,Pending,Cancelled
4581,180,2025-10-10,Pending,785.99,GBP,Pending,Cancelled
4582,128,2025-11-08,Completed,916.35,USD,Completed,Completed
4583,562,2025-10-31,Completed,1462.58,GBP,Completed,Completed
4584,219,2025-01-11,Completed,682.61,EUR,Completed,Completed
4585,484,2024-12-30,Pending,1962.2,USD,Pending,Cancelled
4586,469,2024-12-21,pending,506.7,EUR,Pending,Cancelled
4587,360,2025-06-01,pending,1126.77,EUR,Pending,Cancelled
4588,262,2025-10-29,pending,1902.41,GBP,Pending,Cancelled
4589,789,2025-11-03,completed,1725.3,GBP,Completed,Completed
4590,676,2025-07-14,pndng,189.73,USD,Pending,Cancelled
4591,650,2025-08-28,Pending,1012.85,USD,Pending,Cancelled
4592,248,2024-11-18,Completed,1917.69,EUR,Completed,Completed
4593,10,2025-05-08,Completed,1827.23,USD,Completed,Completed
4594,29,2025-09-15,completed,1867.15,EUR,Completed,Completed
4595,662,2025-02-17,Completed,1272.06,USD,Completed,Completed
4596,464,2025-03-25,pending,1356.98,USD,Pending,Cancelled
4597,614,2025-03-08,Completed,614.3,EUR,Completed,Completed
4598,637,2025-01-11,pending,1783.77,EUR,Pending,Cancelled
4599,276,2025-02-14,Completed,1165.73,USD,Completed,Completed
4600,689,2025-06-27,Pending,1689.78,USD,Pending,Cancelled
4601,772,2025-01-24,pending,32.23,EUR,Pending,Cancelled
4602,969,2025-03-26,Completed,1881.19,EUR,Completed,Completed
4603,463,2025-03-31,Completed,390.1,EUR,Completed,Completed
4604,83,2025-06-21,pending,1486.72,GBP,Pending,Cancelled
4605,734,2025-01-08,Pending,342.46,USD,Pending,Cancelled
4606,712,2025-11-06,Completed,1770.15,USD,Completed,Completed
4607,679,2024-12-25,pndng,489.47,USD,Pending,Cancelled
4608,618,2025-01-28,pending,1726.59,USD,Pending,Cancelled
4609,840,2025-07-09,completed,1868.96,GBP,Completed,Completed
4610,812,2025-01-28,pending,623.05,EUR,Pending,Cancelled
4611,360,2025-04-19,Completed,1181.83,EUR,Completed,Completed
4612,821,2024-11-28,Pending,177.59,USD,Pending,Cancelled
4613,349,2024-11-30,completed,1326.32,EUR,Completed,Completed
4614,770,2025-06-17,Pending,55.45,EUR,Pending,Cancelled
4615,626,2025-05-25,Completed,1807.95,USD,Completed,Completed
4616,845,2025-08-07,Pending,1187.32,GBP,Pending,Cancelled
4617,180,2024-12-02,Pending,1653.44,USD,Pending,Cancelled
4618,192,2025-01-23,Completed,745.46,EUR,Completed,Completed
4619,406,2025-11-06,pending,857.32,EUR,Pending,Cancelled
4620,368,2025-08-25,Completed,125.74,EUR,Completed,Completed
4621,573,2025-10-22,pending,425.22,GBP,Pending,Cancelled
4622,683,2025-07-24,Completed,972.33,GBP,Completed,Completed
4623,435,2025-05-07,pending,204.27,EUR,Pending,Cancelled
4624,350,2025-01-14,Completed,975.27,USD,Completed,Completed
4625,830,2025-08-23,Completed,1349.99,GBP,Completed,Completed
4626,50,2025-04-17,Completed,1582.26,USD,Completed,Completed
4627,195,2024-12-22,Completed,689.0,USD,Completed,Completed
4628,886,2025-04-01,Completed,1639.41,EUR,Completed,Completed
4629,125,2025-07-21,Completed,1363.98,USD,Completed,Completed
4630,633,2025-03-07,Completed,1742.94,USD,Completed,Completed
4631,20,2025-03-10,pndng,673.95,USD,Pending,Cancelled
4632,305,2025-07-29,Pending,874.75,USD,Pending,Cancelled
4633,879,2025-10-08,Completed,1950.17,USD,Completed,Completed
4634,774,2025-05-05,Completed,1251.0,EUR,Completed,Completed
4635,399,2025-06-16,Completed,947.43,USD,Completed,Completed
4636,152,2025-10-19,pending,183.45,GBP,Pending,Cancelled
4637,890,2025-07-23,pndng,1367.77,USD,Pending,Cancelled
4638,570,2025-09-11,Completed,1782.77,EUR,Completed,Completed
4639,768,2025-03-18,Pending,1811.93,USD,Pending,Cancelled
4640,941,2025-01-19,Completed,1795.77,USD,Completed,Completed
4641,46,2024-11-28,Pending,297.72,USD,Pending,Cancelled
4642,47,2025-01-11,Completed,341.93,USD,Completed,Completed
4643,756,2025-06-16,pending,1213.85,USD,Pending,Cancelled
4644,458,2025-03-03,Completed,623.33,USD,Completed,Completed
4645,972,2024-11-27,Pending,882.04,EUR,Pending,Cancelled
4646,392,2025-08-10,pndng,1510.11,USD,Pending,Cancelled
4647,990,2025-10-04,pending,1121.86,USD,Pending,Cancelled
4648,194,2025-04-02,pndng,716.44,USD,Pending,Cancelled
4649,790,2024-12-29,Pending,197.68,EUR,Pending,Cancelled
4650,375,2025-07-11,Completed,1588.31,USD,Completed,Completed
4651,964,2025-10-10,Completed,1407.2,GBP,Completed,Completed
4652,313,2025-07-25,Completed,771.49,EUR,Completed,Completed
4653,619,2025-03-24,Pending,1636.82,EUR,Pending,Cancelled
4654,11,2025-05-09,Pending,1072.95,USD,Pending,Cancelled
4655,909,2025-09-02,Completed,1346.5,USD,Completed,Completed
4656,633,2025-10-03,Completed,255.64,GBP,Completed,Completed
4657,774,2025-11-12,Completed,403.58,GBP,Completed,Completed
4658,294,2025-04-27,Completed,1518.8,USD,Completed,Completed
4659,871,2025-04-03,pndng,1894.91,EUR,Pending,Cancelled
4660,552,2025-07-05,Pending,100.15,USD,Pending,Cancelled
4661,780,2024-11-24,Completed,589.09,EUR,Completed,Completed
4662,967,2025-08-31,Pending,1692.03,EUR,Pending,Cancelled
4663,586,2025-07-31,Completed,1475.1,USD,Completed,Completed
4664,58,2025-09-23,Pending,764.44,GBP,Pending,Cancelled
4665,828,2025-07-19,Completed,1143.77,GBP,Completed,Completed
4666,295,2025-09-30,completed,1696.67,USD,Completed,Completed
4667,915,2025-07-16,Completed,592.52,USD,Completed,Completed
4668,636,2024-12-09,Completed,717.72,EUR,Completed,Completed
4669,987,2025-08-08,pending,1164.67,USD,Pending,Cancelled
4670,620,2025-02-05,pending,1897.33,EUR,Pending,Cancelled
4671,592,2025-10-18,pending,1747.9,EUR,Pending,Cancelled
4672,897,2024-11-29,pending,381.93,EUR,Pending,Cancelled
4673,774,2025-03-01,Completed,95.72,USD,Completed,Completed
4674,638,2025-09-30,Completed,482.75,USD,Completed,Completed
4675,816,2025-07-11,pndng,17.7,GBP,Pending,Cancelled
4676,833,2025-08-24,Completed,1548.04,EUR,Completed,Completed
4677,202,2024-12-07,Completed,1712.53,USD,Completed,Completed
4678,883,2024-12-28,Completed,481.13,EUR,Completed,Completed
4679,226,2025-06-29,Completed,501.63,GBP,Completed,Completed
4680,848,2025-05-21,pending,47.19,GBP,Pending,Cancelled
4681,986,2025-07-18,pending,1274.8,EUR,Pending,Cancelled
4682,388,2025-08-25,Pending,1192.3,USD,Pending,Cancelled
4683,696,2025-05-15,Completed,1070.68,USD,Completed,Completed
4684,263,2025-09-28,pending,554.23,EUR,Pending,Cancelled
4685,274,2025-10-10,Completed,1958.83,EUR,Completed,Completed
4686,365,2025-05-01,pending,1292.01,EUR,Pending,Cancelled
4687,376,2025-04-08,Completed,93.33,EUR,Completed,Completed
4688,662,2024-12-20,Completed,110.13,USD,Completed,Completed
4689,321,2025-10-12,Completed,1834.96,USD,Completed,Completed
4690,88,2025-08-17,Pending,243.28,USD,Pending,Cancelled
4691,868,2025-01-09,Completed,641.47,USD,Completed,Completed
